timestamp,DAL,DAL_rolling_7_day_avg,DAL_rolling_14_day_avg,DAL_rolling_30_day_avg,DAL_rolling_90_day_avg,DAL_7_days_ago,DAL_14_days_ago,DAL_30_days_ago,DAL_90_days_ago,DAL_log_price,DAL_pct_change_7_days,DAL_pct_change_14_days,DAL_pct_change_30_days,DAL_pct_change_90_days
2017-05-24,48.87,48.43714285714286,48.857142857142854,47.32166666666667,47.886222222222216,47.74,49.97,46.81,50.48,3.8891637112820634,0.02366987850858809,-0.02201320792475488,0.044007690664387845,-0.031893819334389846
2017-05-25,50.4,48.564285714285724,48.978571428571435,47.5,47.887,47.66,49.69,46.73,50.46,3.919991175077323,0.057490558120016834,0.014288589253370917,0.07853627220201159,-0.0011890606420927917
2017-05-26,50.8,49.00142857142857,49.14142857142857,47.72566666666667,47.89255555555555,48.2,48.99,46.37,,3.927896354584436,0.053941908713692824,0.03694631557460696,0.09553590683631659,
2017-05-30,49.06,49.201428571428565,49.105714285714285,47.882666666666665,47.88544444444444,48.59,49.51,,51.03,3.893044038830343,0.009672772175344697,-0.009089072914562629,,-0.03860474230844599
2017-05-31,49.13,49.33428571428572,49.04571428571428,48.03999999999999,47.87022222222222,48.87,47.74,45.4,49.96,3.894469846180557,0.005320237364436364,0.029116045245077514,0.08215859030837014,-0.01661329063250597
2017-06-01,49.85,49.528571428571425,49.057142857142864,48.199,47.882222222222225,50.4,47.66,47.83,50.13,3.9090184964078474,-0.010912698412698357,0.045950482584977026,0.04223290821660053,-0.0055854777578296655
2017-06-02,51.19,49.9,49.214285714285715,48.37433333333333,47.901666666666664,50.8,48.2,48.31,,3.935544200469492,0.007677165354330721,0.06203319502074678,0.059614986545228635,
2017-06-05,51.39,50.26,49.348571428571425,48.56966666666666,47.915000000000006,,48.49,,47.64,3.9394436010041383,,0.059806145597030284,,0.0787153652392947
2017-06-06,51.23,50.378571428571426,49.471428571428575,48.717,47.91866666666666,49.06,48.59,,47.67,3.936325297951111,0.044231553200162955,0.054332167112574464,,0.07468009230123757
2017-06-07,52.27,50.58857142857143,49.795,48.901666666666664,47.94722222222222,49.13,48.87,48.52,47.25,3.9564225927248304,0.06391207001831875,0.06957233476570505,0.07728771640560593,0.1062433862433863
2017-06-08,52.84,51.12857142857143,50.165000000000006,49.117333333333335,48.004666666666665,49.85,50.4,49.56,47.91,3.9672684796541247,0.059979939819458414,0.04841269841269851,0.06618240516545604,0.10290127322062215
2017-06-09,53.01,51.68285714285714,50.50857142857143,49.35966666666666,48.068777777777775,51.19,50.8,49.97,,3.9704805749997147,0.03555381910529401,0.043503937007874034,0.06083650190114067,
2017-06-12,52.25,52.02571428571429,50.777142857142856,49.586666666666666,48.124222222222215,51.39,,,46.28,3.9560398908449206,0.01673477330219886,,,0.1289974070872947
2017-06-13,51.87,52.12285714285714,51.01142857142857,49.80233333333333,48.1741111111111,51.23,49.06,,47.19,3.9487405883633087,0.012492680070271336,0.05727680391357511,,0.09917355371900827
2017-06-14,51.91,52.19714285714286,51.22857142857142,49.93833333333334,48.21966666666667,52.27,49.13,49.51,47.41,3.9495114498391377,-0.006887315859958035,0.0565845715448808,0.04847505554433445,0.09491668424383043
2017-06-15,51.56,52.24428571428571,51.31142857142857,50.04666666666667,48.25633333333333,52.84,49.85,49.51,46.51,3.9427461780709865,-0.024224072672218037,0.034302908726178555,0.04140577661078579,0.10857880025800913
2017-06-16,52.0,52.205714285714286,51.39714285714286,50.15866666666667,48.29911111111111,53.01,51.19,47.74,,3.9512437185814275,-0.019053008866251615,0.015823403008400124,0.08923334729786338,
2017-06-19,52.51,52.15857142857143,51.64357142857143,50.285666666666664,48.34811111111111,52.25,51.39,,45.52,3.961003627649768,0.004976076555023886,0.02179412337030546,,0.15355887521968353
2017-06-20,51.76,51.980000000000004,51.83142857142857,50.39366666666667,48.37511111111111,51.87,51.23,,45.74,3.946617650192645,-0.002120686331212636,0.010345500683193464,,0.13161346742457358
2017-06-21,52.27,51.98285714285714,52.00428571428571,50.484,48.40855555555555,51.91,52.27,48.49,45.92,3.9564225927248304,0.0069350799460606155,0.0,0.07795421736440505,0.13828397212543556
2017-06-22,52.81,52.11714285714286,52.120000000000005,50.57866666666666,48.43911111111112,51.56,52.84,48.59,46.0,3.966700566718842,0.024243599689681924,-0.0005677517032551312,0.08684914591479725,0.1480434782608696
2017-06-23,52.92,52.261428571428574,52.229285714285716,50.68633333333333,48.47311111111111,52.0,53.01,48.87,,3.968781339246755,0.017692307692307726,-0.0016977928692698794,0.08287292817679567,
2017-06-26,52.87,52.448571428571434,52.346428571428575,50.81566666666666,48.492,52.51,52.25,,46.53,3.9678360702473587,0.006855836983431717,0.011866028708133922,,0.13625617880937022
2017-06-27,52.84,52.56857142857143,52.38714285714286,50.92666666666666,48.51433333333333,51.76,51.87,,45.95,3.9672684796541247,0.02086553323029377,0.018700597647966184,,0.1499455930359086
2017-06-28,53.84,52.758571428571436,52.458571428571425,51.071,48.54333333333334,52.27,51.91,,46.27,3.9860166853364722,0.030036349722594224,0.037179734155268866,,0.16360492759887615
2017-06-29,53.87,53.059999999999995,52.519999999999996,51.275333333333336,48.57288888888889,52.81,51.56,49.06,45.96,3.9865737366924425,0.02007195606892625,0.0448021722265321,0.09804321239298808,0.17210617928633587
2017-06-30,53.74,53.269999999999996,52.62642857142857,51.478,48.60411111111111,52.92,52.0,49.13,,3.984157603187345,0.015495086923658356,0.0334615384615385,0.09383268878485648,
2017-07-03,54.06,53.44857142857143,52.78285714285715,51.67333333333333,48.64388888888889,52.87,52.51,,45.11,3.9900945408483017,0.022508038585209094,0.029518187011997796,,0.19840390157393045
2017-07-05,54.33,53.65,52.955714285714286,51.868,48.686888888888895,53.84,52.27,51.39,45.26,3.9950765605634317,0.009101040118870633,0.03941075186531462,0.05720957384705191,0.20039770216526737
2017-07-06,54.37,53.86428571428571,53.15642857142857,52.06066666666667,48.730555555555554,53.87,52.81,51.23,45.17,3.995812531157829,0.009281603861147207,0.029539859875023576,0.061292211594768706,0.2036750055346468
2017-07-07,55.46,54.23857142857143,53.403571428571425,52.28033333333333,48.79200000000001,53.74,52.92,52.27,,4.015662040187632,0.03200595459620392,0.047996976568405125,0.061029271092404774,
2017-07-10,54.81,54.37714285714286,53.567857142857136,52.42733333333334,48.833999999999996,54.06,52.87,,45.29,4.003872659058025,0.013873473917869033,0.036693777189332415,,0.21020092735703252
2017-07-11,54.28,54.435714285714276,53.74785714285714,52.54333333333333,48.88199999999999,,52.84,,45.05,3.9941558349666684,,0.027252081756245224,,0.20488346281909
2017-07-12,55.48,54.684285714285714,53.97714285714286,52.757333333333335,48.94144444444445,54.33,53.84,52.25,44.03,4.016022595446631,0.021166942757224343,0.030460624071322315,0.06181818181818176,0.26004996593231877
2017-07-13,54.5,54.74714285714286,54.09785714285715,52.93633333333334,49.004222222222225,54.37,53.87,51.87,,3.9982007016691985,0.002391024462019543,0.011694820865045528,0.050703682282629704,
2017-07-14,55.13,54.86142857142857,54.25571428571429,53.11233333333333,49.08744444444444,55.46,53.74,51.91,,4.009694032601592,-0.005950234403173427,0.025865277260885756,0.06203043729531894,
2017-07-17,54.64,54.89999999999999,54.38214285714286,53.227333333333334,49.16488888888888,54.81,54.06,,44.41,4.0007662152625345,-0.0031016237912789946,0.010728819829818688,,0.23035352398108544
2017-07-18,53.96,54.68571428571429,54.46214285714285,53.313,49.23944444444444,54.28,,,45.08,3.988243031339555,-0.005895357406042747,,,0.19698314108252002
2017-07-19,53.79,54.54,54.45857142857143,53.39833333333333,49.30477777777777,55.48,54.33,52.51,45.93,3.985087576285151,-0.03046142754145634,-0.009939260077305341,0.02437630927442394,0.17112998040496408
2017-07-20,52.83,54.33285714285715,54.38428571428572,53.417,49.36566666666668,54.5,54.37,51.76,45.53,3.9670792111762245,-0.030642201834862416,-0.02832444362700017,0.02067233384853169,0.16033384581594545
2017-07-21,52.26,53.87285714285714,54.278571428571425,53.397666666666666,49.432111111111105,55.13,55.46,52.27,,3.9562312600924665,-0.05205877017957563,-0.057699242697439646,-0.00019131432944337315,
2017-07-24,51.53,53.44857142857143,54.097857142857144,53.348333333333336,49.48033333333334,54.64,54.81,,46.73,3.942164162340133,-0.05691800878477305,-0.05984309432585296,,0.10271774020971548
2017-07-25,51.14,52.878571428571426,53.870000000000005,53.31133333333333,49.52177777777778,53.96,54.28,,46.37,3.9345669698630408,-0.05226093402520386,-0.05784819454679441,,0.10286823377183531
2017-07-26,51.13,52.377142857142864,53.63857142857143,53.28666666666666,49.57311111111111,53.79,55.48,52.87,45.74,3.934371409091908,-0.049451570923963496,-0.07840663302090833,-0.03291091356156601,0.11783996501967645
2017-07-27,50.08,51.82285714285714,53.25428571428571,53.22566666666667,49.608999999999995,52.83,54.5,52.84,45.44,3.913621726791843,-0.05205375733484763,-0.08110091743119269,-0.05223315669947019,0.10211267605633804
2017-07-28,50.33,51.32857142857143,52.934285714285714,53.184666666666665,49.662444444444446,52.26,55.13,53.84,,3.9186013207882686,-0.0369307309605817,-0.08706693270451667,-0.0651931649331353,
2017-07-31,49.36,50.832857142857144,52.582857142857144,53.096666666666664,49.70266666666667,51.53,54.64,,47.83,3.8991403795971324,-0.04211139142247238,-0.09663250366032212,,0.03198829186702909
2017-08-01,50.07,50.519999999999996,52.19642857142857,53.01533333333334,49.74877777777778,51.14,53.96,,48.31,3.9134220263418533,-0.020922956589753624,-0.07209043736100816,,0.03643138066652862
2017-08-02,50.01,50.30285714285714,51.875714285714295,52.957,49.79333333333334,51.13,53.79,54.06,48.64,3.9122229854308124,-0.021904948171328074,-0.0702732849972114,-0.07491675915649286,0.02816611842105258
2017-08-03,50.57,50.221428571428575,51.55,52.900333333333336,49.842999999999996,50.08,52.83,,48.7,3.9233585150918917,0.009784345047923363,-0.04277872420972929,,0.03839835728952767
2017-08-04,50.61,50.14714285714285,51.262142857142855,52.827,49.88833333333333,50.33,52.26,54.33,,3.9241491852259864,0.0055632823365786045,-0.03157290470723304,-0.06847045831032576,
2017-08-07,50.75,50.24285714285714,51.03285714285715,52.754666666666665,49.94166666666667,49.36,51.53,,49.56,3.926911617921897,0.028160453808752036,-0.01513681350669515,,0.0240112994350282
2017-08-08,50.31,50.24,50.784285714285716,52.66933333333334,49.986555555555555,50.07,51.14,,49.97,3.9182038645032273,0.004793289394847254,-0.016229956980836884,,0.00680408244946975
2017-08-09,49.67,50.284285714285716,50.55857142857143,52.56366666666666,50.02777777777778,50.01,51.13,54.81,49.69,3.905401129119259,-0.006798640271945537,-0.028554664580481143,-0.09377850757161102,-0.00040249547192586075
2017-08-10,49.04,50.137142857142855,50.32857142857143,52.40366666666667,50.058,50.57,50.08,54.28,48.99,3.892636291627956,-0.030255091951750072,-0.020766773162939282,-0.09653647752394992,0.0010206164523371536
2017-08-11,49.48,50.06142857142857,50.18214285714286,52.25733333333333,50.106555555555545,50.61,50.33,55.48,,3.901568547524287,-0.022327603240466364,-0.01688853566461358,-0.10814708002883923,
2017-08-14,50.07,49.99,50.105714285714285,52.135,50.162,50.75,49.36,,49.51,3.9134220263418533,-0.013399014778325117,0.01438411669367911,,0.011310846293678092
2017-08-15,49.92,49.89142857142857,50.019285714285715,51.99699999999999,50.213777777777786,50.31,50.07,,47.74,3.9104217240611723,-0.007751937984496135,-0.0029958058717794805,,0.04566401340594888
2017-08-16,50.13,49.80285714285714,50.02285714285715,51.857,50.268888888888895,49.67,50.01,54.64,47.66,3.914619631275412,0.009261123414535954,0.0023995200959808947,-0.08254026354319176,0.05182543013008825
2017-08-17,47.53,49.40571428571429,49.82285714285714,51.629,50.297333333333334,49.04,50.57,53.96,48.2,3.861361090625918,-0.030791190864600287,-0.06011469250543799,-0.11916234247590807,-0.01390041493775937
2017-08-18,47.53,49.1,49.69214285714286,51.36466666666667,50.32222222222222,49.48,50.61,53.79,,3.861361090625918,-0.03940986257073557,-0.06085753803596124,-0.1163785090165458,
2017-08-21,47.81,48.924285714285716,49.53071428571429,51.13133333333334,50.35288888888889,50.07,50.75,,48.59,3.867234822638012,-0.04513680846814456,-0.057931034482758575,,-0.016052685737806154
2017-08-22,47.15,48.59142857142857,49.326428571428565,50.89366666666667,50.38755555555556,49.92,50.31,,48.87,3.8533340090794663,-0.05548878205128211,-0.06281057443848148,,-0.035195416410886006
2017-08-23,46.18,48.035714285714285,49.01285714285715,50.583666666666666,50.40788888888889,50.13,49.67,51.53,50.4,3.8325468039263493,-0.0787951326550968,-0.07026374068854443,-0.10382301571899867,-0.08373015873015871
2017-08-24,45.21,47.362857142857145,48.62714285714286,50.274,50.41677777777778,47.53,49.04,51.14,50.8,3.811318301306514,-0.04881127708815485,-0.07809951060358887,-0.11595619867031677,-0.1100393700787401
2017-08-25,46.68,46.870000000000005,48.33642857142858,49.992333333333335,50.434555555555555,47.53,49.48,51.13,,3.8433158074183553,-0.017883442036608486,-0.0565885206143896,-0.08703305300215143,
2017-08-28,46.95,46.78714285714286,48.096428571428575,49.736,50.44588888888889,47.81,50.07,,49.06,3.849083205654272,-0.017987868646726614,-0.06231276213301373,,-0.04300856094578066
2017-08-29,46.62,46.65714285714286,47.878571428571426,49.49133333333334,50.458000000000006,47.15,49.92,,49.13,3.842029633607611,-0.011240721102863227,-0.06610576923076932,,-0.05108894768980267
2017-08-30,46.83,46.51714285714286,47.72071428571429,49.25933333333333,50.45822222222223,46.18,50.13,49.36,49.85,3.8465240231954505,0.014075357297531368,-0.0658288450029923,-0.05125607779578609,-0.06058174523570718
2017-08-31,47.19,46.52285714285715,47.55714285714286,49.071333333333335,50.46333333333333,45.21,47.53,50.07,51.19,3.8541820057382963,0.04379562043795614,-0.007153376814643455,-0.05751947273816662,-0.07814026176987693
2017-09-01,47.52,46.714285714285715,47.375,48.913333333333334,50.476111111111116,46.68,47.53,50.01,,3.8611506750543896,0.017994858611825267,-0.00021039343572476352,-0.04979004199160158,
2017-09-05,45.84,46.80428571428571,47.083571428571425,48.72366666666667,50.47722222222223,46.62,47.15,,52.27,3.8251570724064843,-0.016731016731016603,-0.027783669141039136,,-0.123015113832026
2017-09-06,47.39,46.90571428571429,46.88785714285715,48.59866666666667,50.498888888888885,46.83,46.18,50.75,52.84,3.858411235979497,0.011958146487294518,0.026201818969250775,-0.06620689655172413,-0.10314155942467833
2017-09-07,47.12,46.93,46.85857142857143,48.465,50.518,47.19,45.21,50.31,53.01,3.8526975393433314,-0.0014833651197287622,0.04224729042247283,-0.06340687736036582,-0.11111111111111113
2017-09-08,47.45,47.04857142857143,46.85285714285715,48.37733333333333,50.51377777777778,47.52,46.68,49.67,,3.859676525055937,-0.001473063973063979,0.016495287060839827,-0.044694986913629935,
2017-09-11,48.82,47.332857142857144,46.925000000000004,48.327,50.519444444444446,,46.95,,51.87,3.888140064964814,,0.03982960596379121,,-0.058800848274532434
2017-09-12,49.04,47.597142857142856,47.06,48.31633333333333,50.5238888888889,45.84,46.62,,51.91,3.892636291627956,0.06980802792321107,0.05190905190905195,,-0.05528799845887108
2017-09-13,48.98,47.80571428571428,47.26,48.279999999999994,50.526999999999994,47.39,46.83,50.07,51.56,3.891412051524022,0.03355138214813244,0.04591074097800552,-0.0217695226682645,-0.05003878975950359
2017-09-14,48.27,48.152857142857144,47.478571428571435,48.221999999999994,50.52422222222223,47.12,47.19,49.92,52.0,3.8768102496724017,0.02440577249575564,0.02288620470438664,-0.03305288461538459,-0.07173076923076917
2017-09-15,48.25,48.27571428571429,47.590714285714284,48.144666666666666,50.50966666666667,47.45,47.52,50.13,,3.876395827784995,0.016859852476290772,0.015361952861952795,-0.03750249351685622,
2017-09-18,47.96,48.395714285714284,47.66285714285715,48.056333333333335,50.48733333333334,48.82,,,51.76,3.8703673301593136,-0.017615731257681268,,,-0.07341576506955172
2017-09-19,47.9,48.46,47.75428571428572,47.961333333333336,50.46744444444444,49.04,45.84,,52.27,3.8691155044168695,-0.023246329526916815,0.04493891797556708,,-0.0836043619667114
2017-09-20,48.04,48.348571428571425,47.840714285714284,47.885666666666665,50.45688888888889,48.98,47.39,47.81,52.81,3.872033997211783,-0.019191506737443808,0.013715973834142194,0.004810709056682637,-0.09032380231016858
2017-09-21,48.16,48.222857142857144,47.910000000000004,47.83533333333334,50.44188888888888,48.27,47.12,47.15,52.92,3.8745288010005656,-0.0022788481458464165,0.02207130730050932,0.021420996818663798,-0.08994708994709004
2017-09-22,48.47,48.15,47.97785714285714,47.81633333333333,50.43033333333333,48.25,47.45,46.18,,3.8809450498572846,0.004559585492227956,0.021496311907270728,0.04958856647899522,
2017-09-25,48.32,48.15714285714285,48.15500000000001,47.77766666666667,50.43677777777777,47.96,48.82,,52.84,3.8778455536265595,0.0075062552126772195,-0.010241704219582138,,-0.08554125662376992
2017-09-26,48.5,48.192857142857136,48.23428571428571,47.72533333333333,50.44611111111111,47.9,49.04,,53.84,3.8815637979434374,0.012526096033402953,-0.011011419249592152,,-0.099182763744428
2017-09-27,47.72,48.15857142857143,48.277142857142856,47.65200000000001,50.440777777777775,48.04,48.98,46.95,53.87,3.8653505972297153,-0.006661115736885935,-0.025724785626786404,0.016400425985090436,-0.11416372749211062
2017-09-28,48.31,48.21714285714285,48.33857142857143,47.59133333333333,50.43877777777779,48.16,48.27,46.62,53.74,3.8776385785663154,0.003114617940199454,0.0008286720530349936,0.036250536250536355,-0.10104205433569036
2017-09-29,48.22,48.24285714285714,48.29571428571428,47.614333333333335,50.434666666666665,48.47,48.25,46.83,,3.875773872753025,-0.0051578295853105015,-0.0006217616580311117,0.029681827888105927,
2017-10-02,48.07,48.230000000000004,48.22642857142857,47.632333333333335,50.42577777777778,48.32,47.96,,,3.8726582819058692,-0.005173841059602649,0.002293577981651364,,
2017-10-03,51.25,48.62714285714286,48.388571428571424,47.74699999999999,50.43522222222222,48.5,47.9,,54.33,3.9367156180185177,0.05670103092783505,0.06993736951983302,,-0.05669059451500089
2017-10-04,51.56,49.089999999999996,48.62357142857143,47.894,50.44366666666666,47.72,48.04,,54.37,3.9427461780709865,0.08046940486169328,0.07327227310574527,,-0.051682913371344404
2017-10-05,51.68,49.544285714285714,48.86857142857143,48.07733333333333,50.47277777777778,48.31,48.16,45.84,55.46,3.945070859474346,0.06975781411715995,0.07308970099667782,0.1273996509598603,-0.06815723043635054
2017-10-06,52.01,50.15714285714286,49.15785714285714,48.303999999999995,50.50477777777778,48.22,48.47,47.39,,3.9514360077849813,0.07859809207797593,0.07303486692799668,0.0974889217134416,
2017-10-09,51.74,50.64714285714285,49.43214285714286,48.47266666666667,50.525777777777776,48.07,48.32,,54.28,3.946231176757883,0.07634699396713131,0.07077814569536427,,-0.04679439941046424
2017-10-10,52.7,51.28714285714286,49.765,48.66433333333334,50.54255555555555,51.25,48.5,,55.48,3.9646154555473165,0.028292682926829325,0.08659793814432995,,-0.05010814708002873
2017-10-11,53.07,52.001428571428576,50.11571428571428,48.87933333333333,50.56122222222223,51.56,47.72,48.82,54.5,3.9716117968398037,0.029286268425135726,0.11211232187761948,0.08705448586644818,-0.026238532110091736
2017-10-12,53.11,52.26714285714286,50.44714285714286,49.08866666666667,50.58211111111112,51.68,48.31,49.04,55.13,3.972365234434308,0.02767027863777089,0.09935831090871448,0.08299347471451876,-0.03664066751315079
2017-10-13,53.96,52.61000000000001,50.85,49.31433333333333,50.60088888888889,52.01,48.22,48.98,,3.988243031339555,0.03749278984810619,0.11903774367482377,0.10167415271539412,
2017-10-16,53.62,52.88714285714286,51.215714285714284,49.51766666666666,50.60955555555555,51.74,48.07,,53.96,3.981922132807813,0.03633552377270961,0.11545662575410853,,-0.006300963676797691
2017-10-17,52.76,52.994285714285716,51.57571428571429,49.748333333333335,50.606777777777786,52.7,51.25,,53.79,3.965753327849114,0.00113851992409858,0.0294634146341463,,-0.01914854062093328
2017-10-18,52.86,53.15428571428572,51.90071428571429,49.93066666666666,50.61355555555556,53.07,51.56,47.96,52.83,3.967646909176143,-0.0039570378745053866,0.025213343677269146,0.10216847372810672,0.000567859170925632
2017-10-19,52.27,53.09285714285714,52.19,50.10233333333334,50.61800000000001,53.11,51.68,47.9,52.26,3.9564225927248304,-0.015816230465072422,0.011416408668730716,0.09123173277661806,0.00019135093761969224
2017-10-20,53.27,53.12142857142857,52.56142857142857,50.29633333333334,50.633111111111106,53.96,52.01,48.04,,3.9753733209289077,-0.012787249814677496,0.024226110363391756,0.10886761032472948,
2017-10-23,52.28,53.002857142857145,52.635,50.41166666666667,50.64111111111111,53.62,51.74,,51.14,3.956613888756021,-0.024990675121223355,0.010436799381522983,,0.022291748142354333
2017-10-24,53.18,52.89142857142857,52.75071428571429,50.54966666666667,50.654222222222224,52.76,52.7,,51.13,3.9736823858148735,0.007960576194086461,0.009108159392789314,,0.04009387834930563
2017-10-25,52.235,52.69357142857143,52.79035714285715,50.65816666666667,50.65116666666666,52.86,53.07,48.32,50.08,3.955752768289471,-0.01182368520620507,-0.015733936310533273,0.08102235099337747,0.04303115015974443
2017-10-26,50.93,52.43214285714286,52.71321428571429,50.74683333333334,50.64194444444444,52.27,53.11,48.5,50.33,3.9304521408965134,-0.025636120145398955,-0.04104688382602146,0.05010309278350515,0.011921319292668417
2017-10-27,50.56,52.10357142857142,52.628928571428574,50.82383333333334,50.62294444444445,53.27,53.96,47.72,,3.923160749838602,-0.05087291158250424,-0.06300963676797625,0.059513830678960676,
2017-10-30,50.33,51.82642857142857,52.45964285714285,50.902833333333334,50.59538888888889,52.28,53.62,,50.07,3.9186013207882686,-0.03729915837796486,-0.06135770234986944,,0.0051927301777511085
2017-10-31,50.03,51.36357142857143,52.24250000000001,50.97383333333333,50.56327777777778,53.18,52.76,,50.01,3.912622825500114,-0.059232794283565225,-0.05174374526156173,,0.0003999200159968632
2017-11-01,50.35,51.087857142857146,52.04535714285714,51.05083333333334,50.53527777777778,52.235,52.86,48.07,50.57,3.9189986191645714,-0.036086914903800095,-0.04748391978811953,0.047430830039525716,-0.004350405378682991
2017-11-02,50.34,50.68214285714286,51.78678571428571,51.1235,50.5075,50.93,52.27,51.25,50.61,3.91879998970717,-0.011584527783231815,-0.036923665582552126,-0.017756097560975542,-0.005334914048606916
2017-11-03,50.4,50.42,51.55678571428571,51.18783333333333,50.469277777777776,50.56,53.27,51.56,,3.919991175077323,-0.0031645569620253893,-0.05387647831800271,-0.022498060512024895,
2017-11-06,50.57,50.368571428571435,51.400357142857146,51.26283333333333,50.43261111111111,50.33,52.28,,50.31,3.9233585150918917,0.004768527717067395,-0.032708492731446076,,0.00516795865633071
2017-11-07,49.91,50.27571428571429,51.18964285714286,51.30983333333334,50.39005555555555,50.03,53.18,,49.67,3.9102213834815176,-0.0023985608634820017,-0.06148928168484399,,0.004831890477149082
2017-11-08,50.06,50.23714285714285,51.03178571428572,51.38783333333333,50.34561111111112,50.35,52.235,51.74,49.04,3.913222286003628,-0.00575968222442898,-0.04163874796592318,-0.03247004252029377,0.02079934747145194
2017-11-09,49.19,50.11714285714286,50.74035714285714,51.41716666666667,50.28849999999999,50.34,50.93,52.7,49.48,3.8956903508072482,-0.02284465633690913,-0.034164539564107636,-0.0666034155597724,-0.005860953920776055
2017-11-10,48.89,49.90857142857143,50.49821428571429,51.439499999999995,50.22761111111111,50.4,50.56,53.07,,3.889572876590554,-0.029960317460317423,-0.03303006329113927,-0.07876389674015451,
2017-11-13,48.86,49.69714285714286,50.18964285714286,51.465833333333336,50.15427777777777,50.57,50.33,,49.92,3.8889590658295945,-0.03381451453430889,-0.02920723226703753,,-0.021233974358974405
2017-11-14,48.9,49.48285714285714,49.951428571428565,51.3875,50.08861111111111,49.91,50.03,,50.13,3.8897773964808264,-0.020236425566018797,-0.022586448131121376,,-0.024536205864751724
2017-11-15,49.33,49.30571428571428,49.83714285714286,51.31316666666667,50.033611111111114,50.06,50.35,53.62,47.53,3.8985324152456466,-0.014582500998801517,-0.020258192651439983,-0.08000745990302124,0.03787081843046491
2017-11-16,50.45,49.38285714285714,49.82928571428572,51.272166666666664,49.97772222222222,49.19,50.34,52.76,47.53,3.920982746799618,0.02561496239072993,0.0021851410409217207,-0.04378316906747527,0.06143488323164321
2017-11-17,49.82,49.348571428571425,49.792857142857144,51.19916666666667,49.92572222222222,48.89,50.4,52.86,,3.9084165098340344,0.019022294947842088,-0.011507936507936474,-0.05751040484298144,
2017-11-20,49.79,49.434285714285714,49.77571428571428,51.13416666666667,49.866388888888885,48.86,50.57,,47.15,3.9078141606540915,0.019033974621367165,-0.015424164524421616,,0.05599151643690351
2017-11-21,50.67,49.68857142857143,49.798571428571435,51.0665,49.82227777777778,48.9,49.91,,46.18,3.9253340194878183,0.03619631901840497,0.015227409336806354,,0.09722823733217847
2017-11-22,50.41,49.910000000000004,49.80357142857143,50.977833333333336,49.78283333333334,49.33,50.06,52.28,45.21,3.9201895680945396,0.02189337117372792,0.006991610067918384,-0.03576893649579198,0.11501880115018792
2017-11-24,50.11,50.082857142857144,49.78285714285715,50.87783333333333,49.74194444444445,49.82,48.89,52.235,,3.914220588971633,0.00582095543958248,0.024953978318674554,-0.040681535369005456,
2017-11-27,49.59,50.12,49.712857142857146,50.73216666666667,49.70594444444444,49.79,48.86,,46.62,3.9037892005010426,-0.0040168708576018425,0.01494064674580442,,0.06370656370656384
2017-11-28,50.58,50.13857142857143,49.760714285714286,50.630833333333335,49.68727777777778,50.67,48.9,,46.83,3.923556241241819,-0.0017761989342807067,0.03435582822085889,,0.0800768737988469
2017-11-29,52.1,50.464285714285715,49.90642857142857,50.60883333333334,49.6936111111111,50.41,49.33,50.33,47.19,3.9531649487593215,0.03352509422733595,0.05615244273261714,0.03516789191337181,0.1040474676838314
2017-11-30,52.92,50.91142857142857,50.17285714285715,50.61083333333333,49.713388888888886,,50.45,50.03,47.52,3.968781339246755,,0.048959365708622374,0.057765340795522695,0.1136363636363636
2017-12-01,52.06,51.11,50.39928571428572,50.60383333333333,49.72372222222222,50.11,49.82,50.35,,3.9523968995664194,0.03891438834563965,0.04496186270574071,0.03396226415094341,
2017-12-04,52.91,51.46714285714285,50.68857142857143,50.59183333333333,49.75516666666667,49.59,49.79,,45.84,3.9685923569160404,0.06694898164952597,0.06266318537859003,,0.1542321116928445
2017-12-05,52.39,51.792857142857144,50.93785714285714,50.5955,49.77805555555556,50.58,50.67,,47.39,3.9587157334201284,0.03578489521550025,0.03394513518847442,,0.10550749103186326
2017-12-06,52.3,52.18,51.15,50.56616666666667,49.81072222222221,52.1,50.41,50.57,47.12,3.9569963710708773,0.003838771593090129,0.03749256099980164,0.03421000593237091,0.1099320882852292
2017-12-07,53.41,52.58428571428571,51.36142857142857,50.60533333333333,49.847833333333334,52.92,,49.91,47.45,3.977997994351679,0.009259259259259162,,0.07012622720897616,0.12560590094836657
2017-12-08,53.46,52.778571428571425,51.621428571428574,50.68966666666666,49.88616666666667,52.06,50.11,50.06,,3.978933710710773,0.0268920476373415,0.0668529235681501,0.0679184978026368,
2017-12-11,54.37,52.98571428571428,51.948571428571434,50.81666666666667,49.92838888888889,52.91,49.59,,49.04,3.995812531157829,0.027594027594027612,0.09639040129058266,,0.10868678629690046
2017-12-12,53.62,53.208571428571425,52.159285714285716,50.92633333333333,49.96183333333334,52.39,50.58,,48.98,3.981922132807813,0.023477762931857164,0.06010280743376827,,0.09473254389546755
2017-12-13,53.63,53.311428571428564,52.38928571428572,51.04633333333334,49.99383333333334,52.3,52.1,48.86,48.27,3.9821086129948338,0.025430210325047907,0.029366602687140135,0.09762586983217363,0.1110420551066915
2017-12-14,55.25,53.71999999999999,52.75642857142857,51.209666666666664,50.048722222222224,53.41,52.92,48.9,48.25,4.0118683403978626,0.03445047743868196,0.044028722600151136,0.12985685071574646,0.14507772020725387
