timestamp,ALK,ALK_rolling_7_day_avg,ALK_rolling_14_day_avg,ALK_rolling_30_day_avg,ALK_rolling_90_day_avg,ALK_7_days_ago,ALK_14_days_ago,ALK_30_days_ago,ALK_90_days_ago,ALK_log_price,ALK_pct_change_7_days,ALK_pct_change_14_days,ALK_pct_change_30_days,ALK_pct_change_90_days
2017-05-25,86.58,84.56857142857143,84.26785714285714,85.75800000000001,91.66722222222221,83.04,83.65,91.42,97.01,4.461068842013835,0.04263005780346811,0.035026897788403975,-0.052942463355939655,-0.10751468920729829
2017-05-26,86.62,85.20142857142856,84.48857142857142,85.76766666666667,91.5971111111111,84.57,83.59,88.25,,4.46153073578648,0.024240274328958394,0.03624835506639552,-0.01847025495750703,
2017-05-30,85.81,85.59714285714287,84.60285714285713,85.731,91.50366666666666,85.78,84.73,,100.24,4.45213554981903,0.0003497318722313026,0.012746370824973425,,-0.1439545091779728
2017-05-31,87.05,85.95142857142856,84.87857142857145,85.74833333333335,91.41855555555556,84.54,82.19,84.42,96.36,4.466482666214198,0.029690087532528872,0.05913128117775884,0.031153755034351995,-0.09661685346616856
2017-06-01,88.23,86.37285714285714,85.2057142857143,85.783,91.36477777777777,86.58,83.04,86.49,98.94,4.479947041234014,0.019057519057519123,0.062499999999999965,0.020117932708983804,-0.1082474226804123
2017-06-02,89.31,86.87714285714287,85.61428571428573,85.81433333333334,91.32533333333332,86.62,84.57,86.6,,4.4921134636957945,0.031055183560378636,0.05604824405817677,0.0312933025404158,
2017-06-05,89.3,87.55714285714285,85.93071428571429,85.82066666666667,91.27999999999999,,85.28,,95.12,4.492001487882454,,0.04713883677298307,,-0.06118587047939452
2017-06-06,89.2,87.93142857142858,86.25,85.77133333333333,91.20555555555555,85.81,85.78,,95.2,4.490881039585964,0.03950588509497728,0.039869433434367,,-0.06302521008403361
2017-06-07,91.69,88.6557142857143,86.92857142857143,85.78033333333335,91.16733333333333,87.05,84.54,83.53,94.78,4.518413322061809,0.053302699597932233,0.0845753489472438,0.09768945289117678,-0.03260181472884578
2017-06-08,90.54,89.33142857142856,87.46428571428571,85.85666666666667,91.12711111111112,88.23,86.58,84.21,96.61,4.505791742007813,0.02618157089425368,0.04573804573804583,0.07516921980762395,-0.06282993478935921
2017-06-09,89.93,89.74285714285715,87.84714285714287,86.02333333333333,91.08388888888891,89.31,86.62,83.19,,4.499031589926425,0.006942111745605246,0.038212883860540316,0.08101935328765487,
2017-06-12,89.04,89.85857142857142,88.11571428571429,86.155,91.0328888888889,89.3,,,94.5,4.489085706967289,-0.0029115341545351728,,,-0.05777777777777771
2017-06-13,88.91,89.80142857142857,88.33928571428571,86.30466666666668,90.97044444444444,89.2,85.81,,95.36,4.487624622133048,-0.0032511210762332537,0.0361263256030765,,-0.06763842281879198
2017-06-14,89.17,89.78285714285714,88.67,86.39399999999999,90.91577777777778,91.69,87.05,84.87,94.14,4.490544660146788,-0.027483913185734496,0.02435381964388288,0.050665724048544795,-0.05279371149352027
2017-06-15,88.41,89.66999999999999,88.80071428571429,86.45433333333334,90.84122222222223,90.54,88.23,84.73,93.36,4.481985085417713,-0.02352551358515584,0.0020401224073443567,0.043432078366576095,-0.05302056555269926
2017-06-16,88.74,89.24857142857142,88.95214285714287,86.56466666666667,90.78166666666667,89.93,89.31,82.19,,4.4857107459507635,-0.013232514177693893,-0.006382264024185504,0.07969339335685603,
2017-06-19,90.77,89.28142857142858,89.30642857142858,86.749,90.71022222222223,89.04,89.3,,92.11,4.508328834538536,0.0194294699011679,0.01646136618141096,,-0.014547823254804075
2017-06-20,89.39,89.2042857142857,89.47357142857142,86.94433333333335,90.61,88.91,89.2,,92.92,4.493008819099761,0.005398717804521471,0.0021300448430493016,,-0.03798966853207061
2017-06-21,90.83,89.46000000000001,89.65928571428572,87.165,90.53755555555556,89.17,91.69,85.28,94.05,4.508989627514122,0.01861612649994389,-0.009379430690369717,0.06507973733583486,-0.034237107921318434
2017-06-22,91.02,89.76142857142857,89.78142857142858,87.426,90.45977777777777,88.41,90.54,85.78,94.7,4.5110792625884955,0.02952154733627417,0.005301524188203995,0.061086500349731815,-0.03885955649419226
2017-06-23,91.63,90.11285714285714,89.94785714285715,87.69200000000001,90.40788888888889,88.74,89.93,84.54,,4.517758728977122,0.03256704980842913,0.01890359168241953,0.08386562573929487,
2017-06-26,90.87,90.46428571428571,90.06714285714285,87.93466666666667,90.34022222222222,90.77,89.04,,96.33,4.5094299137072555,0.0011016855789358656,0.02055256064690025,,-0.056680161943319776
2017-06-27,88.92,90.49000000000001,89.86928571428571,88.06966666666668,90.25388888888888,89.39,88.91,,94.3,4.487737089095996,-0.005257858820897179,0.00011247328759425392,,-0.05705196182396602
2017-06-28,88.41,90.15285714285714,89.71714285714286,88.19233333333334,90.16288888888889,90.83,89.17,,93.66,4.481985085417713,-0.026643179566222634,-0.008523045867444266,,-0.05605381165919283
2017-06-29,89.1,90.11142857142856,89.65785714285714,88.42266666666666,90.07944444444443,91.02,88.41,85.81,92.22,4.489759334476764,-0.02109426499670404,0.007804546996946021,0.038340519752942455,-0.03383214053350688
2017-06-30,89.76,89.95857142857143,89.7092857142857,88.64666666666668,89.99622222222222,91.63,88.74,87.05,,4.497139441774387,-0.020408163265306017,0.011494252873563334,0.03113153360137861,
2017-07-03,90.22,89.8442857142857,89.80285714285715,88.83500000000001,89.93322222222223,90.87,90.77,,90.22,4.50225113198025,-0.007153075822603782,-0.0060592706841467135,,0.0
2017-07-05,91.28,89.79428571428572,89.95357142857142,89.03500000000001,89.86955555555556,88.41,90.83,89.3,89.43,4.51393170555382,0.03246239113222491,0.00495431024991746,0.022172452407614826,0.020686570502068593
2017-07-06,91.4,89.87,90.16714285714285,89.22233333333332,89.798,89.1,91.02,89.2,89.17,4.515245478460105,0.025813692480359276,0.004174906613931111,0.024663677130044873,0.025008410900527127
2017-07-07,93.89,90.58000000000001,90.53499999999998,89.534,89.75433333333334,89.76,91.63,91.69,,4.542123884270456,0.04601158645276287,0.024664411219033126,0.023993892463736535,
2017-07-10,92.94,91.22714285714285,90.68999999999998,89.74600000000001,89.67322222222222,90.22,90.87,,88.84,4.531954123656832,0.030148525825759245,0.022779795311984076,,0.046150382710490705
2017-07-11,91.57,91.58000000000001,90.8457142857143,89.911,89.62,,88.92,,88.66,4.517103707119641,,0.02980206927575339,,0.032822016692984395
2017-07-12,94.63,92.27571428571427,91.11714285714287,90.205,89.57211111111111,91.28,88.41,89.04,86.33,4.549974550520141,0.03670026292725673,0.07035403234928174,0.06278077268643294,0.09614270821267228
2017-07-13,93.74,92.77857142857144,91.31142857142856,90.42799999999998,89.54,91.4,89.1,88.91,,4.54052499249456,0.025601750547045832,0.05207631874298542,0.05432459790799683,
2017-07-14,92.63,92.97142857142856,91.38285714285713,90.57466666666666,89.51233333333334,93.89,89.76,89.17,,4.5286130632659365,-0.013419959527106243,0.0319741532976826,0.038802287764943294,
2017-07-17,92.08,93.06857142857143,91.4692857142857,90.66699999999999,89.47766666666668,92.94,90.22,,86.53,4.522657764413627,-0.009253281687109958,0.020616271336732425,,0.06413960476135441
2017-07-18,90.75,92.61999999999999,91.60000000000001,90.71533333333333,89.43288888888888,91.57,,,87.19,4.5081084731449605,-0.00895489789232274,,,0.040830370455327475
2017-07-19,90.27,92.23857142857142,91.73285714285714,90.75099999999999,89.36244444444445,94.63,91.28,90.77,88.37,4.502805179310063,-0.04607418366268625,-0.01106485539000882,-0.0055084278946788585,0.021500509222586752
2017-07-20,89.1,91.88571428571427,91.73285714285714,90.66466666666666,89.27933333333334,93.74,91.4,89.39,89.11,4.489759334476764,-0.04949861318540645,-0.02516411378555811,-0.003244210761830252,-0.00011222085063410522
2017-07-21,88.25,90.9742857142857,91.625,90.58833333333334,89.2098888888889,92.63,93.89,90.83,,4.480173695813406,-0.047284896901651684,-0.06007029502609437,-0.02840471209952657,
2017-07-24,87.01,90.01285714285713,91.39571428571428,90.491,89.11711111111111,92.08,92.94,,91.42,4.466023054577933,-0.055060816681146756,-0.06380460512158374,,-0.0482388973966309
2017-07-25,87.13,89.22714285714285,91.09928571428573,90.42733333333334,89.03922222222222,90.75,91.57,,88.25,4.467401256243195,-0.039889807162534485,-0.04848749590477228,,-0.012691218130311667
2017-07-26,87.72,88.60428571428572,90.83642857142857,90.38766666666666,88.97655555555555,90.27,94.63,90.87,84.93,4.474149923549687,-0.028248587570621438,-0.0730212406213674,-0.03466490590954116,0.03285058283292113
2017-07-27,87.98,88.20857142857143,90.41428571428573,90.348,88.90055555555556,89.1,93.74,88.92,85.09,4.477109515920573,-0.01257014590347913,-0.06144655429912515,-0.01057130004498423,0.033964038077329894
2017-07-28,86.32,87.64428571428572,89.94142857142857,90.27833333333334,88.83622222222222,88.25,92.63,88.41,,4.458061320949879,-0.0218696883852692,-0.06812047932635218,-0.023639859744372847,
2017-07-31,85.23,87.09142857142858,89.48857142857143,90.16133333333333,88.75077777777777,87.01,92.08,,86.49,4.445353484534206,-0.020457418687507195,-0.07439183318853165,,-0.014568158168574298
2017-08-01,85.87,86.75142857142858,88.86285714285714,89.998,88.65988888888889,87.13,90.75,,86.6,4.452834524684393,-0.014461150005738449,-0.053774104683195545,,-0.00842956120092367
2017-08-02,85.64,86.5557142857143,88.28428571428572,89.87299999999999,88.55922222222222,87.72,90.27,90.22,85.43,4.450152463721482,-0.023711810305517538,-0.0512905727262656,-0.050764797162491666,0.002458152873697691
2017-08-03,84.99,86.25,87.73857142857143,89.67833333333333,88.448,87.98,89.1,,85.24,4.442533602510535,-0.03398499659013422,-0.04612794612794612,,-0.002932895354293759
2017-08-04,85.87,85.9857142857143,87.29499999999999,89.50666666666666,88.33177777777779,86.32,88.25,91.28,,4.452834524684393,-0.00521316033364213,-0.02696883852691213,-0.059268185801928094,
2017-08-07,86.0,85.70285714285716,86.95571428571428,89.31899999999999,88.23955555555555,85.23,87.01,,84.21,4.454347296253507,0.009034377566584489,-0.011607861165383348,,0.021256382852392904
2017-08-08,85.15,85.53571428571429,86.59,89.12833333333333,88.145,85.87,87.13,,83.19,4.444414407108697,-0.008384767672062407,-0.022724664294731894,,0.023560524101454598
2017-08-09,84.34,85.40857142857142,86.25,88.97566666666667,88.05744444444444,85.64,87.72,92.94,83.65,4.434856248318414,-0.015179822512844433,-0.03853169174646598,-0.09253281687109957,0.00824865511057977
2017-08-10,83.79,85.11142857142856,85.93142857142857,88.82166666666667,87.96211111111111,84.99,87.98,91.57,83.59,4.428313668625195,-0.014119308153900325,-0.047624460104569194,-0.084962323905209,0.002392630697451882
2017-08-11,84.47,84.94428571428571,85.75,88.66733333333333,87.89822222222223,85.87,86.32,94.63,,4.436396441739405,-0.016303714917899215,-0.021431881371640343,-0.10736552890203949,
2017-08-14,85.09,84.95857142857143,85.60428571428572,88.51166666666667,87.84311111111111,86.0,85.23,,84.73,4.443709519861466,-0.01058139534883717,-0.0016426141030153768,,0.0042487902749911415
2017-08-15,83.91,84.67857142857143,85.33214285714284,88.30133333333333,87.78177777777779,85.15,85.87,,82.19,4.4297447958819784,-0.014562536699941385,-0.0228252008850589,,0.020927120087601885
2017-08-16,83.81,84.36571428571429,85.03428571428572,88.05233333333332,87.72222222222223,84.34,85.64,92.08,83.04,4.428552332110815,-0.006284088214370419,-0.02136851938346565,-0.08981320590790613,0.009272639691714787
2017-08-17,80.02,83.63285714285715,84.58428571428571,87.673,87.622,83.79,84.99,90.75,84.57,4.382276603429089,-0.0449934359708797,-0.05847746793740439,-0.11823691460055101,-0.0538015844862244
2017-08-18,78.45,82.79142857142857,84.1,87.15833333333333,87.50655555555555,84.47,85.87,90.27,,4.362461479179042,-0.07126790576536043,-0.08640968906486551,-0.13094051179793945,
2017-08-21,77.98,81.96142857142857,83.53642857142857,86.65966666666667,87.38788888888888,85.09,86.0,,85.78,4.356452383554451,-0.0835585850276178,-0.09325581395348832,,-0.09093028678013519
2017-08-22,77.11,80.91,82.92714285714285,86.17766666666667,87.28544444444445,83.91,85.15,,84.54,4.345232973844869,-0.08103920867596232,-0.09442160892542578,,-0.08788739058433885
2017-08-23,74.91,79.45571428571428,82.20714285714284,85.52033333333334,87.15211111111111,83.81,84.34,87.01,86.58,4.316287392959792,-0.10619257845125886,-0.11180934313493013,-0.13906447534766128,-0.13478863478863481
2017-08-24,73.52,77.97142857142856,81.32500000000002,84.84633333333335,87.00755555555556,80.02,83.79,87.13,86.62,4.297557478047431,-0.08122969257685579,-0.12256832557584449,-0.15620337426833467,-0.15123528053567314
2017-08-25,75.53,76.78857142857143,80.57714285714287,84.27633333333333,86.878,78.45,84.47,87.72,,4.324529928325356,-0.03722115997450608,-0.105836391618326,-0.13896488828089373,
2017-08-28,74.31,75.97285714285715,79.80285714285715,83.684,86.72177777777777,77.98,85.09,,85.81,4.308245532169378,-0.047063349576814587,-0.12668938770713364,,-0.1340170143339937
2017-08-29,74.38,75.39142857142858,79.09142857142857,83.13833333333334,86.5581111111111,77.11,83.91,,87.05,4.309187088496924,-0.0354039683568928,-0.11357406745322371,,-0.14554853532452616
2017-08-30,74.13,74.84142857142857,78.40142857142857,82.60033333333334,86.37422222222223,74.91,83.81,85.23,88.23,4.305820308668628,-0.010412494993992808,-0.11549934375372875,-0.1302358324533616,-0.1598095885753146
2017-08-31,74.66,74.49142857142859,77.70071428571428,82.11899999999999,86.188,73.52,80.02,85.87,89.31,4.3129444734864375,0.015505984766050062,-0.06698325418645339,-0.1305461744497497,-0.1640353823759938
2017-09-01,75.15,74.52571428571427,76.99071428571429,81.68233333333333,86.04244444444446,75.53,78.45,85.64,,4.319486116198983,-0.005031113464848344,-0.042065009560229405,-0.12248949089210644,
2017-09-05,73.05,74.45857142857143,76.215,81.21700000000001,85.91044444444444,74.38,77.11,,91.69,4.291144138196708,-0.01788115084700186,-0.05265205550512258,,-0.20329370705638566
2017-09-06,73.68,74.19428571428571,75.49142857142859,80.76866666666666,85.78366666666666,74.13,74.91,86.0,90.54,4.299731391947051,-0.006070416835289204,-0.01641970364437311,-0.1432558139534883,-0.1862160371106693
2017-09-07,73.16,74.02999999999999,75.00142857142858,80.28333333333333,85.65855555555555,74.66,73.52,85.15,89.93,4.292648823522665,-0.02009107956067506,-0.004896626768226326,-0.14081033470346457,-0.18647837206716344
2017-09-08,74.3,74.01857142857143,74.705,79.82733333333334,85.5231111111111,75.15,75.53,84.34,,4.308110951723713,-0.011310711909514418,-0.016284919899377782,-0.11904197296656398,
2017-09-11,75.59,74.22714285714285,74.53428571428572,79.46966666666667,85.40077777777779,,74.31,,88.91,4.325323999304086,,0.01722513793567489,,-0.1498144190754695
2017-09-12,76.32,74.46428571428571,74.47785714285715,79.17266666666666,85.29955555555556,73.05,74.38,,89.17,4.334935027140031,0.044763860369609804,0.026082280182844822,,-0.14410676236402387
2017-09-13,76.21,74.61571428571429,74.57071428571429,78.85066666666667,85.19922222222223,73.68,74.13,85.09,88.41,4.333492687678026,0.03433767643865346,0.02805881559422634,-0.10436008931719366,-0.13799343965614752
2017-09-14,77.49,75.25,74.85428571428572,78.57900000000001,85.1321111111111,73.16,74.66,83.91,88.74,4.350148895775859,0.05918534718425367,0.03790517010447359,-0.07651054701465859,-0.12677484787018256
2017-09-15,75.28,75.47857142857143,74.83642857142857,78.25533333333333,85.03288888888889,74.3,75.15,83.81,,4.3212144952771245,0.013189771197846622,0.0017298735861609508,-0.10177783080777951,
2017-09-18,73.07,75.46571428571428,74.74785714285714,77.82866666666668,84.92044444444444,75.59,,,89.39,4.291417885803126,-0.03333774308771015,,,-0.18257075735540895
2017-09-19,72.24,75.17142857142858,74.595,77.36999999999999,84.79366666666667,76.32,73.05,,90.83,4.27999390910873,-0.05345911949685533,-0.011088295687885042,,-0.20466806121325556
2017-09-20,73.0,74.80142857142857,74.51428571428572,76.96499999999999,84.676,76.21,73.68,77.98,91.02,4.290459441148391,-0.04212045663298772,-0.00922909880564613,-0.06386252885355224,-0.19797846627114915
2017-09-21,72.91,74.3142857142857,74.38928571428572,76.584,84.54311111111112,77.49,73.16,77.11,91.63,4.289225803818339,-0.059104400567815185,-0.003417167851284855,-0.05446764362598888,-0.20429990177889337
2017-09-22,74.75,74.10571428571428,74.36071428571428,76.28266666666667,84.43222222222222,75.28,74.3,74.91,,4.314149212270796,-0.007040382571732215,0.006056527590847952,-0.002135896409024117,
2017-09-25,74.79,73.72,74.485,75.96000000000001,84.35,73.07,75.59,,88.92,4.314684186203576,0.023539072122622323,-0.010583410504034886,,-0.15890688259109306
2017-09-26,74.96,73.67428571428572,74.57642857142856,75.62233333333333,84.26022222222223,72.24,76.32,,88.41,4.316954637930166,0.03765227021040973,-0.017819706498951777,,-0.1521321117520643
2017-09-27,75.1,73.96428571428571,74.715,75.32866666666668,84.155,73.0,76.21,74.31,89.1,4.318820558770089,0.028767123287671156,-0.014565017714210727,0.010631139819674229,-0.15712682379349047
2017-09-28,75.87,74.48285714285714,74.82714285714285,75.06400000000001,84.05044444444444,72.91,77.49,74.38,89.76,4.329021349349984,0.04059799753120297,-0.020905923344947612,0.020032266738370653,-0.15474598930481284
2017-09-29,76.27,74.95,74.87571428571428,74.93900000000001,83.94477777777779,74.75,75.28,74.13,,4.3342796761761475,0.020334448160535062,0.013150903294367626,0.028868204505598283,
2017-10-02,77.03,75.53857142857143,74.92642857142857,74.89166666666667,83.86133333333333,74.79,73.07,,,4.344194956364874,0.02995052814547392,0.05419460791022319,,
2017-10-03,80.15,76.30999999999999,75.20785714285714,74.96399999999998,83.7898888888889,74.96,72.24,,91.28,4.383899879055562,0.06923692636072588,0.1094961240310079,,-0.12193251533742326
2017-10-04,80.84,77.17428571428572,75.44714285714285,75.08833333333334,83.72566666666665,75.1,73.0,,91.4,4.39247189253542,0.0764314247669775,0.10739726027397264,,-0.11553610503282277
2017-10-05,79.75,77.85857142857142,75.76642857142858,75.24966666666666,83.65833333333333,75.87,72.91,73.05,93.89,4.378896741664954,0.051140108079609795,0.09381429159237421,0.09171800136892544,-0.1506017680264139
2017-10-06,80.56,78.63857142857144,76.30142857142857,75.48433333333332,83.58622222222222,76.27,74.75,73.68,,4.389002248410307,0.056247541628425414,0.07772575250836124,0.0933767643865363,
2017-10-09,80.41,79.28714285714285,76.885,75.647,83.49933333333334,77.03,74.79,,91.57,4.387138546560058,0.04387900817863164,0.07514373579355516,,-0.12187397619307631
2017-10-10,80.68,79.91714285714286,77.43357142857143,75.85933333333334,83.40344444444443,80.15,74.96,,94.63,4.390490713086011,0.006612601372426714,0.07630736392742814,,-0.14741625277396164
2017-10-11,81.52,80.55857142857143,78.04857142857144,76.09733333333334,83.317,80.84,75.1,75.59,93.74,4.400848388914469,0.008411677387431872,0.08548601864181095,0.07844953036115879,-0.13036057179432473
2017-10-12,80.4,80.59428571428573,78.45214285714287,76.30633333333334,83.21922222222221,79.75,75.87,76.32,92.63,4.387014176184921,0.008150470219435808,0.05970739422696719,0.053459119496855514,-0.13203065961351604
2017-10-13,80.96,80.61142857142856,78.89285714285714,76.51633333333334,83.1,80.56,76.27,76.21,,4.3939552055391555,0.004965243296921443,0.06149206765438571,0.06232777850675765,
2017-10-16,80.47,80.71428571428571,79.28642857142857,76.69366666666666,82.98811111111111,80.41,77.03,,90.75,4.387884444158042,0.0007461758487750563,0.0446579254835778,,-0.11327823691460057
2017-10-17,80.52,80.70857142857143,79.67357142857144,76.94266666666665,82.88355555555556,80.68,80.15,,90.27,4.388505600771591,-0.0019831432821022657,0.0046163443543355,,-0.10800930541708209
2017-10-18,80.43,80.71142857142857,79.99928571428572,77.16766666666668,82.78788888888889,81.52,80.84,73.07,89.1,4.387387240915977,-0.013370951913640693,-0.00507174666006923,0.10072533187354611,-0.09730639730639717
2017-10-19,78.83,80.44714285714285,80.18214285714285,77.35666666666667,82.67588888888889,80.4,79.75,72.24,88.25,4.367293635071817,-0.01952736318407969,-0.011536050156739834,0.09122369878183836,-0.10674220963172806
2017-10-20,79.69,80.18571428571428,80.37214285714286,77.53633333333333,82.57055555555556,80.96,80.56,73.0,,4.378144107409657,-0.015686758893280583,-0.010799404170804425,0.09164383561643832,
2017-10-23,78.74,79.94857142857143,80.27142857142859,77.64133333333332,82.46311111111112,80.47,80.41,,87.13,4.366151285515591,-0.021498695165900385,-0.0207685611242383,,-0.09629289567313211
2017-10-24,79.39,79.7242857142857,80.16785714285713,77.74366666666667,82.35922222222221,80.52,80.68,,87.72,4.374372415737022,-0.014033780427222994,-0.015989092711948514,,-0.09496124031007751
2017-10-25,68.98,78.08285714285715,79.39857142857143,77.50266666666667,82.11711111111111,80.43,81.52,74.79,87.98,4.233816607508695,-0.14235981598905884,-0.15382728164867507,-0.07768418237732319,-0.21595817231188905
2017-10-26,65.38,75.92,78.31428571428572,77.09899999999999,81.85033333333332,78.83,80.4,74.96,86.32,4.1802164012960645,-0.17062032221235574,-0.18681592039801007,-0.12780149413020275,-0.24258572752548654
2017-10-27,66.58,73.94142857142857,77.32642857142856,76.809,81.5808888888889,79.69,80.96,75.1,,4.198404232146879,-0.16451248588279582,-0.17761857707509876,-0.11344873501997332,
2017-10-30,66.46,72.17428571428572,76.31071428571428,76.58866666666667,81.308,78.74,80.47,,85.87,4.196600262926448,-0.15595631191262385,-0.17410214986951666,,-0.2260393618260162
2017-10-31,66.03,70.22285714285714,75.2042857142857,76.38166666666667,81.02355555555556,79.39,80.52,,85.64,4.19010918420648,-0.16828315908804634,-0.17995529061102827,,-0.22898178421298457
2017-11-01,65.78,68.37142857142858,74.16,76.141,80.74477777777778,68.98,80.43,77.03,84.99,4.186315840760911,-0.04639025804581042,-0.18214596543578274,-0.1460469946773984,-0.2260265913636898
2017-11-02,63.65,66.12285714285714,72.92357142857142,75.83233333333332,80.464,65.38,78.83,80.15,85.87,4.153399325003416,-0.02646069134291828,-0.19256628187238362,-0.2058640049906426,-0.25876324676837087
2017-11-03,63.65,65.36142857142856,71.72214285714286,75.46233333333333,80.18888888888888,66.58,79.69,80.84,,4.153399325003416,-0.04400720937218384,-0.20127995984439703,-0.2126422563087581,
2017-11-06,63.94,65.1557142857143,70.53785714285713,75.10066666666667,79.90933333333334,66.46,78.74,,85.15,4.157945143631696,-0.03791754438760151,-0.18796037592075182,,-0.24908984145625374
2017-11-07,62.2,64.53,69.23571428571428,74.67533333333333,79.6031111111111,66.03,79.39,,84.34,4.130354999745133,-0.058003937604119316,-0.21652601083259854,,-0.26250889257766186
2017-11-08,62.08,63.90428571428571,68.03928571428571,74.24133333333333,79.29044444444443,65.78,68.98,80.41,83.79,4.128423875874963,-0.05624809972636064,-0.1000289939112787,-0.22795672180077103,-0.25910013128058246
2017-11-09,62.38,63.38285714285714,66.80285714285715,73.79166666666667,78.96933333333332,63.65,65.38,80.68,84.47,4.133244711179657,-0.019952867242733638,-0.045885591924135716,-0.22682201289043136,-0.2615129631821948
2017-11-10,62.42,62.902857142857144,65.63714285714285,73.33,78.64733333333334,63.65,66.58,81.52,,4.133885736842633,-0.019324430479182985,-0.062481225593271204,-0.23429833169774283,
2017-11-13,61.72,62.62714285714286,64.375,72.81966666666666,78.2898888888889,63.94,66.46,,83.91,4.12260802749496,-0.03472005004691897,-0.07132109539572669,,-0.26445000595876533
2017-11-14,61.68,62.34571428571429,63.853571428571435,72.20400000000001,77.94255555555556,62.2,66.03,,83.81,4.1219597292550745,-0.008360128617363394,-0.06587914584279875,,-0.2640496360816132
2017-11-15,64.44,62.417142857142856,63.78642857142857,71.65733333333334,77.64111111111112,62.08,65.78,80.47,80.02,4.165734558308774,0.03801546391752576,-0.020370933414411728,-0.19920467254877597,-0.19470132466883278
2017-11-16,65.87,62.94142857142857,63.73571428571428,71.19466666666668,77.32155555555555,62.38,63.65,80.52,78.45,4.187683102652602,0.05594741904456559,0.03487824037706215,-0.18194237456532528,-0.16035691523263224
2017-11-17,66.4,63.55857142857143,63.73142857142857,70.72266666666668,77.01777777777777,62.42,63.65,80.43,,4.1956970564823886,0.06376161486702986,0.04320502749410852,-0.1744373989804799,
2017-11-20,66.1,64.09,63.73642857142857,70.24566666666666,76.723,61.72,63.94,,77.11,4.191168746857641,0.07096565132858061,0.03378167031592112,,-0.14278303721955654
2017-11-21,66.19,64.62857142857142,63.76571428571429,69.76266666666668,76.43533333333333,61.68,62.2,,74.91,4.1925293941308315,0.07311932555123213,0.06414790996784557,,-0.11640635429181684
2017-11-22,65.58,65.17999999999999,63.903571428571425,69.23133333333334,76.15566666666666,64.44,62.08,78.74,73.52,4.1832707714165025,0.017690875232774683,0.056378865979381444,-0.1671323342646685,-0.10799782372143632
2017-11-24,65.4,65.71142857142857,64.02857142857144,68.73133333333334,75.87933333333334,66.4,62.42,68.98,,4.180522258463153,-0.01506024096385542,0.04774110861903243,-0.05189910118875034,
2017-11-27,65.36,65.84285714285714,64.13,68.21133333333334,75.61555555555555,66.1,61.72,,74.38,4.1799104505517475,-0.011195158850226853,0.05897602073882049,,-0.12126915837590746
2017-11-28,67.29,66.0457142857143,64.49357142857143,67.772,75.38266666666667,66.19,61.68,,74.13,4.209011637200227,0.016618824595860532,0.09095330739299622,,-0.09227033589639808
2017-11-29,69.11,66.43285714285715,64.99571428571429,67.39166666666667,75.18377777777778,65.58,64.44,66.46,74.66,4.235699438103303,0.05382738639829218,0.07247051520794541,0.03987360818537475,-0.07433699437449769
2017-11-30,69.17,66.87142857142858,65.48071428571428,67.01633333333334,74.98422222222221,,65.87,66.03,75.15,4.236567242612494,,0.05009867921663879,0.04755414205664093,-0.07957418496340657
2017-12-01,66.91,66.97428571428573,65.80142857142857,66.619,74.753,65.4,66.4,65.78,,4.2033484327947255,0.023088685015290378,0.007680722891566127,0.017178473700212762,
2017-12-04,68.28,67.36,66.27,66.23866666666667,74.5341111111111,65.36,66.1,,73.05,4.22361689792624,0.04467564259485927,0.032980332829047006,,-0.06529774127310056
2017-12-05,68.1,67.74571428571429,66.72857142857143,65.884,74.33166666666668,67.29,66.19,,73.68,4.220977213155467,0.012037449843958804,0.028856322707357555,,-0.07573289902280146
2017-12-06,67.83,68.09857142857143,66.9707142857143,65.49866666666667,74.13833333333334,69.11,65.58,63.94,73.16,4.217004574957988,-0.018521198090001464,0.0343092406221409,0.06083828589302472,-0.0728540185893931
2017-12-07,69.37,68.39571428571428,67.2207142857143,65.51166666666667,73.955,69.17,,62.2,74.3,4.23945449739721,0.002891426919184659,,0.11527331189710613,-0.06635262449528927
2017-12-08,69.74,68.48571428571428,67.45928571428571,65.657,73.77833333333334,66.91,65.4,62.08,,4.2447740412475055,0.042295620983410526,0.06636085626911298,0.12338917525773191,
2017-12-11,69.72,68.56428571428572,67.71785714285714,65.76166666666667,73.60866666666668,68.28,65.36,,76.32,4.24448722065182,0.021089630931458665,0.06670746634026926,,-0.08647798742138359
2017-12-12,69.8,68.97714285714285,67.97571428571429,65.873,73.4301111111111,68.1,67.29,,76.21,4.2456340097683265,0.024963289280469942,0.03730123346708264,,-0.08410969689017185
2017-12-13,69.02,69.08285714285714,68.22142857142858,65.97266666666667,73.24144444444444,67.83,69.11,61.72,77.49,4.234396317669857,0.017543859649122775,-0.001302271740703276,0.11827608554763444,-0.1093044263775971
2017-12-14,69.39,69.26714285714286,68.50642857142857,66.093,73.06633333333333,69.37,69.17,61.68,75.28,4.239742764911457,0.0002883090673201098,0.003180569611103063,0.12500000000000003,-0.07824123273113709
2017-12-15,70.83,69.69571428571429,68.89714285714287,66.33233333333334,72.91622222222222,69.74,66.91,64.44,,4.260282639765531,0.015629480929165523,0.05858616051412348,0.09916201117318436,
2017-12-18,73.56,70.2942857142857,69.345,66.66266666666667,72.80255555555556,69.72,68.28,,72.24,4.298101399736121,0.055077452667814164,0.07732864674868191,,0.018272425249169538
