timestamp,UAL,UAL_rolling_7_day_avg,UAL_rolling_14_day_avg,UAL_rolling_30_day_avg,UAL_rolling_90_day_avg,UAL_7_days_ago,UAL_14_days_ago,UAL_30_days_ago,UAL_90_days_ago,UAL_log_price,UAL_pct_change_7_days,UAL_pct_change_14_days,UAL_pct_change_30_days,UAL_pct_change_90_days
2017-05-25,81.41,78.34857142857143,77.93857142857144,74.34066666666666,72.73100000000001,75.98,77.36,70.97,75.08,4.399498115585886,0.07146617530929182,0.052352637021716615,0.14710441031421725,0.08431006925945655
2017-05-26,81.25,79.07285714285715,78.38642857142858,74.74666666666667,72.81155555555557,77.98,76.41,71.33,,4.3975308212098465,0.041933829186970965,0.06334249443790084,0.13907191924856305,
2017-05-30,79.25,79.53999999999999,78.43642857142858,75.02933333333334,72.86966666666667,79.03,79.06,,75.39,4.37260741275739,0.002783753005187889,0.0024032380470528423,,0.051200424459477374
2017-05-31,79.67,79.78142857142858,78.51642857142858,75.42666666666668,72.91888888888889,78.94,76.18,70.27,73.28,4.3778931033922746,0.0092475297694452,0.04581254922551844,0.1337697452682511,0.08719978165938866
2017-06-01,80.98,80.07571428571428,78.775,75.81633333333335,73.01033333333334,81.41,75.98,73.94,75.59,4.394202210604015,-0.005281906399705105,0.06580679126085812,0.09521233432512857,0.07130572827093531
2017-06-02,82.03,80.50428571428571,79.17642857142857,76.22399999999999,73.10866666666666,81.25,77.98,74.21,,4.407085034014658,0.009600000000000015,0.0519363939471659,0.10537663387683611,
2017-06-05,81.67,80.89428571428572,79.45357142857142,76.62766666666667,73.19844444444445,,78.92,,72.64,4.402686737370185,,0.034845413076533195,,0.12431167400881059
2017-06-06,81.24,80.87,79.60928571428572,76.96900000000001,73.26355555555554,79.25,79.03,,73.44,4.397407736712184,0.02511041009463716,0.027964064279387496,,0.10620915032679736
2017-06-07,81.66,80.92857142857143,80.00071428571428,77.32533333333332,73.344,79.67,78.94,74.98,72.54,4.40256428589143,0.024978034391866383,0.0344565492779326,0.08909042411309673,0.1257237386269643
2017-06-08,80.52,81.11,80.325,77.63166666666666,73.44177777777779,80.98,81.41,78.55,72.34,4.388505600771591,-0.00568041491726362,-0.01093231789706425,0.025079567154678534,0.11307713574785723
2017-06-09,78.83,80.99,80.38571428571427,77.90266666666666,73.53466666666667,82.03,81.25,78.55,,4.367293635071817,-0.03901011824942098,-0.029784615384615406,0.003564608529598996,
2017-06-12,77.73,80.52571428571427,80.30071428571428,78.15333333333334,73.60411111111112,81.67,,,66.55,4.353241283242128,-0.0482429288600465,,,0.1679939894815929
2017-06-13,77.48,79.87571428571428,80.18999999999998,78.39366666666666,73.66344444444445,81.24,79.25,,68.17,4.350019838538795,-0.046282619399310575,-0.022334384858044114,,0.13657033885873554
2017-06-14,77.56,79.28857142857143,80.09142857142858,78.51433333333333,73.71344444444445,81.66,79.67,77.79,67.56,4.351051830374451,-0.05020818025961296,-0.026484247521024216,-0.0029566782362772073,0.14801657785671996
2017-06-15,77.34,78.73142857142857,79.80071428571429,78.61866666666667,73.7561111111111,80.52,80.98,79.06,66.79,4.348211286179151,-0.039493293591654155,-0.044949370214867876,-0.02175562863647861,0.15795777811049552
2017-06-16,76.78,78.03428571428572,79.48142857142857,78.68100000000001,73.81711111111112,78.83,82.03,76.18,,4.340944189572651,-0.026005327920842283,-0.06400097525295624,0.007876082961407118,
2017-06-19,78.63,77.76428571428572,79.43714285714286,78.79199999999999,73.89411111111112,77.73,81.67,,65.28,4.364753306003425,0.011578541103820809,-0.03722297049100044,,0.20450367647058815
2017-06-20,77.28,77.54285714285713,79.26642857142858,78.86866666666667,73.9418888888889,77.48,81.24,,66.95,4.347435189904263,-0.0025813113061435573,-0.04874446085672075,,0.1542942494398805
2017-06-21,77.59,77.52285714285713,79.02428571428571,78.83666666666667,73.99733333333333,77.56,81.66,78.92,67.5,4.351438552905858,0.0003867973182052751,-0.04984080333088407,-0.01685250886974149,0.14948148148148152
2017-06-22,77.45,77.51857142857143,78.69714285714285,78.8,74.03744444444445,77.34,80.52,79.03,67.93,4.349632566862877,0.0014222911817946655,-0.03812717337307493,-0.019992407946349464,0.14014426615633732
2017-06-23,76.79,77.40857142857143,78.34857142857143,78.78099999999999,74.07133333333333,76.78,78.83,78.94,,4.3410744233424525,0.00013024225058615676,-0.02587847266269177,-0.02723587534836574,
2017-06-26,77.03,77.36428571428571,78.04785714285715,78.80166666666668,74.08555555555556,78.63,77.73,,70.74,4.344194956364874,-0.02034846750604088,-0.009005531969638528,,0.0889171614362455
2017-06-27,76.0,77.25285714285714,77.64357142857143,78.742,74.08922222222222,77.28,77.48,,69.85,4.330733340286331,-0.01656314699792962,-0.019101703665462107,,0.08804581245526136
2017-06-28,76.7,76.97714285714287,77.37071428571429,78.66333333333334,74.09744444444445,77.59,77.56,,70.78,4.33990170837321,-0.011470550328650606,-0.011088189788550792,,0.08363944617123484
2017-06-29,75.44,76.71428571428571,77.12857142857142,78.63866666666668,74.09777777777778,77.45,77.34,79.25,70.64,4.323337638325202,-0.02595222724338289,-0.024566847685544423,-0.04807570977917984,0.06795016987542465
2017-06-30,75.25,76.38000000000001,76.95142857142856,78.61433333333335,74.09577777777778,76.79,76.78,79.67,,4.3208159036289855,-0.020054694621695613,-0.019927064339671802,-0.05547885025731143,
2017-07-03,75.08,76.04142857142857,76.78,78.51766666666667,74.10155555555556,77.03,78.63,,69.76,4.3185542117183084,-0.025314812410749097,-0.04514816227902833,,0.07626146788990815
2017-07-05,76.54,76.00571428571428,76.70714285714287,78.43833333333333,74.11777777777777,76.7,77.59,81.67,70.22,4.337813479997556,-0.0020860495436766176,-0.013532671736048423,-0.06281376270356306,0.09000284819139857
2017-07-06,77.71,76.10285714285715,76.73357142857142,78.39433333333334,74.14477777777778,75.44,77.45,81.24,70.88,4.352983949221151,0.030090137857900268,0.0033570045190444275,-0.043451501723289036,0.09636004514672684
2017-07-07,78.94,76.52285714285713,76.88785714285714,78.39433333333334,74.19866666666665,75.25,76.79,81.66,,4.368688070234701,0.04903654485049831,0.02799843729652287,-0.03330884153808473,
2017-07-10,78.26,76.74571428571429,76.86142857142856,78.28933333333333,74.23055555555555,75.08,77.03,,70.71,4.360036616782266,0.04235482152370813,0.01596780475139561,,0.10677414792815743
2017-07-11,76.92,76.95714285714287,76.83571428571429,78.145,74.271,,76.0,,69.93,4.342765920720579,,0.01210526315789476,,0.09995709995709988
2017-07-12,80.53,77.71142857142857,77.0457142857143,78.18766666666667,74.32588888888888,76.54,76.7,77.73,69.07,4.388629785807454,0.05212960543506656,0.049934810951760084,0.03602212787855393,0.16591863327059517
2017-07-13,80.17,78.43857142857144,77.24,78.20433333333334,74.404,77.71,75.44,77.48,,4.38414938005486,0.03165615750868624,0.06269883351007428,0.03471863706763033,
2017-07-14,79.85,78.91142857142857,77.45857142857143,78.16666666666667,74.4841111111111,78.94,75.25,77.56,,4.380149874661021,0.011527742589308292,0.06112956810631222,0.029525528623001444,
2017-07-17,79.78,79.20714285714287,77.655,78.09166666666667,74.55455555555555,78.26,75.08,,67.75,4.379272846477261,0.019422438027089137,0.06259989344698992,,0.17756457564575648
2017-07-18,78.9,79.20142857142858,77.86214285714287,77.99933333333334,74.62522222222222,76.92,,,69.29,4.368181227851829,0.025741029641185697,,,0.1386924520132775
2017-07-19,74.24,78.62714285714286,77.68642857142856,77.766,74.64633333333333,80.53,76.54,78.63,69.8,4.307303088477945,-0.07810753756364096,-0.030049647243271638,-0.055831107719699874,0.0636103151862464
2017-07-20,72.08,77.93571428571428,77.44642857142857,77.44666666666667,74.6711111111111,80.17,77.71,77.28,69.56,4.277776613300082,-0.10091056504927035,-0.07244884828207433,-0.06728778467908907,0.03622771707878085
2017-07-21,71.57,76.65571428571427,77.18357142857143,77.14833333333333,74.7268888888889,79.85,78.94,77.59,,4.270675991750506,-0.10369442705072013,-0.09336204712439834,-0.07758731795334463,
2017-07-24,70.43,75.26428571428572,76.85142857142857,76.86833333333334,74.75200000000001,79.78,78.26,,70.97,4.254619308757319,-0.11719729255452487,-0.10005111167901863,,-0.007608848809355954
2017-07-25,69.48,73.78285714285714,76.34714285714287,76.59333333333333,74.77333333333333,78.9,76.92,,71.33,4.241038941372905,-0.1193916349809886,-0.09672386895475815,,-0.025935791392121047
2017-07-26,70.24,72.42,75.81357142857144,76.352,74.81166666666667,74.24,80.53,77.03,70.7,4.251917949326861,-0.05387931034482759,-0.12777846765180687,-0.08814747500973655,-0.006506364922206619
2017-07-27,68.09,70.87571428571428,75.03857142857143,76.03633333333333,74.81833333333333,72.08,80.17,76.0,70.21,4.220830359494875,-0.05535516093229738,-0.1506798054134963,-0.10407894736842101,-0.0301951288990171
2017-07-28,67.88,69.96714285714286,74.29714285714284,75.721,74.84722222222223,71.57,79.85,76.7,,4.217741440366026,-0.05155791532765122,-0.14990607388854102,-0.1149934810951761,
2017-07-31,67.68,69.33857142857143,73.63714285714286,75.41766666666666,74.85533333333333,70.43,79.78,,73.94,4.214790715297968,-0.039045861138719294,-0.15166708448232633,,-0.08466324046524197
2017-08-01,67.86,68.80857142857143,72.73214285714286,75.05866666666667,74.85933333333332,69.48,78.9,,74.21,4.2174467593560845,-0.02331606217616587,-0.13992395437262364,,-0.08556798275165065
2017-08-02,67.44,68.38142857142857,71.82285714285715,74.73066666666666,74.85388888888889,70.24,74.24,75.08,74.91,4.2112383136936,-0.03986332574031887,-0.09159482758620686,-0.10175812466702186,-0.09971966359631557
2017-08-03,68.19,68.19714285714285,70.99,74.41733333333333,74.8518888888889,68.09,72.08,,75.3,4.222297926532561,0.0014686444411807066,-0.053967813540510556,,-0.0944223107569721
2017-08-04,68.91,68.00714285714285,70.21357142857143,74.13266666666667,74.83155555555555,67.88,71.57,76.54,,4.232801305369117,0.015173836181496777,-0.037166410507195706,-0.09968643846354859,
2017-08-07,68.39,68.05,69.46285714285715,73.85266666666666,74.81533333333333,67.68,70.43,,78.55,4.225226615110005,0.010490543735224492,-0.028964929717450037,,-0.1293443666454487
2017-08-08,67.79,68.03714285714285,69.00214285714286,73.54466666666666,74.78211111111112,67.86,69.48,,78.55,4.216414691442874,-0.0010315355142940345,-0.0243235463442717,,-0.13698281349458932
2017-08-09,67.06,67.94857142857143,68.64357142857143,73.24666666666666,74.74233333333333,67.44,70.24,78.26,77.36,4.205587741038083,-0.005634638196915709,-0.045273348519362086,-0.14311270125223616,-0.13314374353671143
2017-08-10,65.24,67.57428571428571,68.19142857142857,72.86466666666666,74.67444444444445,68.19,68.09,76.92,76.41,4.178072777752813,-0.04326147528963195,-0.041856366573652645,-0.15184607384295382,-0.14618505431226284
2017-08-11,65.87,67.35,67.86571428571428,72.54566666666666,74.63122222222222,68.91,67.88,80.53,,4.187683102652602,-0.04411551298795519,-0.02961107837360034,-0.18204395877312798,
2017-08-14,66.71,67.13857142857142,67.66785714285714,72.261,74.594,68.39,67.68,,79.06,4.200354866721424,-0.024564994882292832,-0.014332151300236599,,-0.15621047305843674
2017-08-15,66.96,66.86,67.43357142857143,71.99033333333334,74.55777777777777,67.79,67.86,,76.18,4.20409542618122,-0.012243693760141797,-0.013262599469496105,,-0.12102914150695737
2017-08-16,66.92,66.65,67.35,71.66966666666667,74.51377777777778,67.06,67.44,79.78,75.98,4.2034978761186235,-0.002087682672233829,-0.007710557532621531,-0.16119328152419152,-0.11924190576467494
2017-08-17,64.7,66.20857142857143,67.12285714285714,71.236,74.438,65.24,68.19,78.9,77.98,4.169761201506855,-0.00827713059472704,-0.051180525003666155,-0.1799746514575412,-0.17030007694280586
2017-08-18,64.75,65.87857142857142,66.91357142857143,70.76299999999999,74.37177777777778,65.87,68.91,74.24,,4.1705337005796475,-0.0170031880977684,-0.060368596720359845,-0.1278286637931034,
2017-08-21,64.85,65.82285714285715,66.69857142857143,70.316,74.31533333333333,66.71,68.39,,79.03,4.172076910762453,-0.027881876780092935,-0.051761953501974066,,-0.1794255346071113
2017-08-22,64.7,65.65571428571428,66.50285714285714,69.90866666666666,74.26677777777778,66.96,67.79,,78.94,4.169761201506855,-0.03375149342891265,-0.0455819442395634,,-0.18039016974917654
2017-08-23,62.83,65.10142857142857,66.12,69.31866666666666,74.17855555555555,66.92,67.06,70.43,81.41,4.140432666414855,-0.06111775254034673,-0.06307784073963621,-0.10790856169246071,-0.22822749048028496
2017-08-24,61.48,64.31857142857142,65.58928571428571,68.69566666666667,74.10888888888888,64.7,65.24,69.48,81.25,4.118711918670395,-0.04976816074188572,-0.0576333537706928,-0.11514104778353493,-0.24332307692307698
2017-08-25,63.36,63.81,65.22999999999999,68.146,74.04299999999999,64.75,65.87,70.24,,4.14883274750617,-0.021467181467181476,-0.03810535904053446,-0.09794988610478354,
2017-08-28,63.15,63.58857142857143,64.89857142857143,67.59166666666667,73.96911111111112,64.85,66.71,,79.25,4.1455128487965,-0.02621434078643016,-0.053365312546844484,,-0.20315457413249213
2017-08-29,62.89,63.32285714285714,64.60071428571429,67.05799999999999,73.895,64.7,66.96,,79.67,4.141387168555412,-0.0279752704791345,-0.06078255675029859,,-0.21061880256056234
2017-08-30,62.02,62.91857142857143,64.37071428571429,66.65066666666667,73.79522222222222,62.83,66.92,67.68,80.98,4.127456913672303,-0.012891930606398141,-0.07322175732217572,-0.08362884160756506,-0.23413188441590516
2017-08-31,61.96,62.527142857142856,64.09142857142857,66.31333333333333,73.6951111111111,61.48,64.7,67.86,82.03,4.1264890155486675,0.007807417046193949,-0.04234930448222569,-0.08694370763336279,-0.24466658539558697
2017-09-01,62.43,62.470000000000006,63.785714285714285,66.00866666666667,73.59622222222222,63.36,64.75,67.44,,4.134045929073653,-0.014678030303030299,-0.03583011583011583,-0.07428825622775798,
2017-09-05,61.1,62.41571428571429,63.36714285714286,65.69766666666666,73.48955555555555,62.89,64.7,,81.66,4.11251186617755,-0.028462394657338196,-0.05564142194744979,,-0.25177565515552286
2017-09-06,60.33,61.98285714285714,62.896428571428565,65.39266666666667,73.37977777777778,62.02,62.83,68.39,80.52,4.09982949245267,-0.027249274427604074,-0.039789909279006844,-0.11785348735195207,-0.2507451564828614
2017-09-07,58.58,61.33,62.45928571428571,65.00399999999999,73.24988888888889,61.96,61.48,67.79,78.83,4.070393341399587,-0.05455132343447389,-0.0471698113207547,-0.13586074642277632,-0.2568818977546619
2017-09-08,58.38,60.685714285714276,62.00428571428571,64.68033333333334,73.077,62.43,63.36,67.06,,4.0669733654259685,-0.06487265737626137,-0.0785984848484848,-0.12943632567849686,
2017-09-11,60.46,60.462857142857146,61.69071428571429,64.433,72.92422222222223,,63.15,,77.48,4.101981989351312,,-0.04259699129057795,,-0.21966959215281365
2017-09-12,61.24,60.36000000000001,61.44357142857143,64.21833333333333,72.77233333333334,61.1,62.89,,77.56,4.114800570789483,0.002291325695581024,-0.026236285577993297,,-0.21041774110366168
2017-09-13,61.66,60.25,61.36,64.01166666666667,72.62077777777777,60.33,62.02,66.71,77.34,4.121635422458004,0.022045416873860406,-0.005804579168010424,-0.07570079448358563,-0.20274114300491344
2017-09-14,61.25,60.271428571428565,61.34357142857142,63.80533333333334,72.46822222222222,58.58,61.96,66.96,76.78,4.114963849424837,0.04557869580061458,-0.011459005810200143,-0.08527479091995213,-0.202266215160198
2017-09-15,59.8,60.19571428571429,61.089285714285715,63.525666666666666,72.2598888888889,58.38,62.43,66.92,,4.091005660956586,0.024323398424117754,-0.0421271824443377,-0.10639569635385542,
2017-09-18,58.11,60.12857142857143,60.72928571428571,63.16566666666667,72.03277777777778,60.46,,,77.28,4.062337766087015,-0.038868673503142596,,,-0.24805900621118016
2017-09-19,57.54,60.00857142857143,60.347142857142856,62.804,71.81255555555556,61.24,61.1,,77.59,4.052480358123402,-0.06041802743305034,-0.058265139116202985,,-0.25840958886454446
2017-09-20,58.06,59.66571428571428,60.06428571428571,62.47966666666666,71.60866666666668,61.66,60.33,64.85,77.45,4.061476958596484,-0.05838469023678226,-0.03762638819824293,-0.10470316114109472,-0.2503550677856682
2017-09-21,58.53,59.278571428571425,59.819285714285705,62.19533333333333,71.39466666666667,61.25,58.58,64.7,76.79,4.069539443303129,-0.044408163265306104,-0.0008535336292249429,-0.09536321483771254,-0.23779137908581852
2017-09-22,58.8,58.870000000000005,59.56,61.980666666666664,71.16955555555556,59.8,58.38,62.83,,4.074141854904581,-0.016722408026755852,0.007194244604316454,-0.06414133375775906,
2017-09-25,59.44,58.61142857142857,59.44142857142857,61.766333333333336,70.98355555555555,58.11,60.46,,76.0,4.084967400409504,0.022887626914472523,-0.016870658286470445,,-0.21789473684210528
2017-09-26,59.68,58.59428571428571,59.394999999999996,61.532000000000004,70.80244444444445,57.54,61.24,,76.7,4.088996955895506,0.03719151894334377,-0.02547354670150232,,-0.221903520208605
2017-09-27,60.92,58.99571428571428,59.56214285714286,61.330666666666666,70.61288888888889,58.06,61.66,63.15,75.44,4.109561528026961,0.049259386841198745,-0.012001297437560735,-0.03531274742676163,-0.19247083775185572
2017-09-28,61.16,59.51285714285715,59.760714285714286,61.13866666666666,70.41555555555556,58.53,61.25,62.89,75.25,4.113493381060861,0.04493422176661533,-0.0014693877551020965,-0.027508347909047607,-0.18724252491694357
2017-09-29,60.88,59.91571428571429,59.79071428571428,61.01133333333334,70.21388888888889,58.8,59.8,62.02,,4.1089047135534305,0.03537414965986404,0.018060200668896412,-0.01838116736536602,
2017-10-02,60.43,60.18714285714286,59.73285714285714,60.867333333333335,70.00822222222223,59.44,58.11,,,4.101485670373467,0.016655450874831796,0.0399242815350198,,
2017-10-03,64.14,60.949999999999996,59.910000000000004,60.843666666666664,69.81633333333333,59.68,57.54,,76.54,4.161068194265009,0.0747319034852547,0.11470281543274247,,-0.16200679383328984
2017-10-04,64.47,61.66857142857144,60.14,60.836,69.62988888888889,60.92,58.06,,77.71,4.1661999993225285,0.05827314510833876,0.11040303134688247,,-0.1703770428516278
2017-10-05,64.32,62.33142857142858,60.462857142857146,60.885666666666665,69.464,61.16,58.53,61.1,78.94,4.163870624870711,0.05166775670372788,0.09892362890825204,0.0527004909983632,-0.18520395236888781
2017-10-06,65.25,62.949999999999996,60.972857142857144,61.01133333333333,69.30377777777778,60.88,58.8,60.33,,4.178226046202803,0.0717805519053876,0.10969387755102046,0.08155146693187472,
2017-10-09,64.7,63.455714285714286,61.48428571428571,61.056000000000004,69.12288888888888,60.43,59.44,,76.92,4.169761201506855,0.07066026807876888,0.08849259757738906,,-0.15886635465418614
2017-10-10,67.72,64.43285714285715,62.174285714285716,61.208333333333336,68.96388888888889,64.14,59.68,,80.53,4.2153815572649345,0.055815403804178335,0.1347184986595174,,-0.15907115360735133
2017-10-11,67.4,65.42857142857143,62.807857142857145,61.358666666666664,68.80533333333334,64.47,60.92,60.46,80.17,4.210645017918261,0.04544749495889572,0.1063690085357847,0.11478663579225942,-0.15928651615317446
2017-10-12,66.64,65.78571428571429,63.36785714285714,61.51266666666667,68.64311111111111,64.32,61.16,61.24,79.85,4.1993049978585875,0.03606965174129365,0.08960104643557888,0.08817766165904635,-0.16543519098309323
2017-10-13,67.57,66.22857142857143,63.94857142857143,61.699666666666666,68.48655555555555,65.25,60.88,61.66,,4.213164097564083,0.03555555555555545,0.1098883048620235,0.09584819980538431,
2017-10-16,66.95,66.60428571428571,64.46785714285714,61.85033333333333,68.33577777777778,64.7,60.43,,78.9,4.203946072137182,0.0347758887171561,0.10789343041535666,,-0.15145754119138152
2017-10-17,67.51,66.92714285714285,64.93857142857142,62.064,68.21000000000001,67.72,64.14,,74.24,4.21227573505378,-0.0031010041346720874,0.052541315871531095,,-0.09065193965517228
2017-10-18,67.99,67.39714285714285,65.42642857142857,62.31933333333333,68.10177777777777,67.4,64.47,58.11,72.08,4.219360635538369,0.008753709198812895,0.0545990383123933,0.17002237136465317,-0.0567425083240844
2017-10-19,59.78,66.26285714285714,65.34785714285714,62.35933333333333,67.90511111111111,66.64,64.32,57.54,71.57,4.090671156855792,-0.10294117647058823,-0.07058457711442774,0.03892944038929444,-0.16473382702249537
2017-10-20,59.9,65.19142857142857,65.31,62.41,67.70888888888888,67.57,65.25,58.06,,4.092676505121403,-0.11351191357111137,-0.08199233716475098,0.031691353771959974,
2017-10-23,59.1,64.11428571428571,64.95,62.36466666666667,67.50622222222222,66.95,64.7,,69.48,4.079230924412053,-0.1172516803584765,-0.08655332302936633,,-0.14939550949913646
2017-10-24,59.91,63.019999999999996,64.62428571428572,62.32033333333334,67.31877777777777,67.51,67.72,,70.24,4.0928434360958335,-0.11257591467930689,-0.11532782043709396,,-0.14706719817767652
2017-10-25,59.92,62.01571428571429,64.31,62.26233333333333,67.11088888888888,67.99,67.4,59.44,68.09,4.0930103392089645,-0.1186939255772907,-0.11097922848664693,0.00807537012113062,-0.11998825084447057
2017-10-26,59.95,60.93571428571429,63.931428571428576,62.219,66.91833333333332,59.78,66.64,59.68,67.88,4.093510881473524,0.002843760455001701,-0.10039015606242493,0.00452412868632713,-0.11682380671773708
2017-10-27,60.25,59.83,63.61357142857143,62.234,66.72566666666665,59.9,67.57,60.92,,4.098502572370764,0.005843071786310541,-0.1083321000443983,-0.010998030203545662,
2017-10-30,59.04,59.72428571428571,62.99357142857143,62.26499999999999,66.52111111111111,59.1,66.95,,67.86,4.078215180292217,-0.0010152284263959775,-0.11814787154592984,,-0.129973474801061
2017-10-31,58.48,59.521428571428565,62.35642857142857,62.29633333333333,66.31766666666667,59.91,67.51,,67.44,4.068684815441523,-0.023869137038891666,-0.1337579617834396,,-0.13285883748517202
2017-11-01,58.64,59.455714285714286,61.785000000000004,62.315666666666665,66.11333333333333,59.92,67.99,60.43,68.19,4.071417057578396,-0.021361815754339136,-0.1375202235622885,-0.029621049147774272,-0.14004986068338462
2017-11-02,58.27,59.221428571428575,61.12071428571429,62.307,65.91633333333334,59.95,59.78,64.14,68.91,4.065087381154983,-0.02802335279399499,-0.025259284041485412,-0.09151855316495162,-0.15440429545784348
2017-11-03,59.65,59.18285714285714,60.59928571428571,62.33533333333334,65.7268888888889,60.25,59.9,64.47,,4.0884941485439255,-0.009958506224066414,-0.004173622704507512,-0.07476345587094774,
2017-11-06,59.92,59.17857142857143,60.057142857142864,62.35133333333333,65.55444444444444,59.04,59.1,,67.79,4.0930103392089645,0.014905149051490558,0.013874788494077838,,-0.11609381914736693
2017-11-07,58.71,58.95857142857143,59.394285714285715,62.318999999999996,65.37066666666666,58.48,59.91,,67.06,4.072610070076094,0.0039329685362517785,-0.02003004506760133,,-0.12451535937966002
2017-11-08,58.92,58.94142857142857,59.33285714285715,62.25233333333333,65.19111111111111,58.64,59.92,64.7,65.24,4.076180591594429,0.004774897680764003,-0.016688918558077435,-0.08933539412673881,-0.09687308399754742
2017-11-09,58.39,58.92857142857144,59.225,62.16,64.98944444444444,58.27,59.95,67.72,65.87,4.067144642295446,0.0020593787540758098,-0.026021684737281104,-0.13777318369757824,-0.1135570062243814
2017-11-10,58.52,58.91142857142857,59.18357142857143,62.08133333333333,64.77622222222222,59.65,60.25,67.4,,4.069368576151923,-0.0189438390611902,-0.02871369294605804,-0.13175074183976263,
2017-11-13,57.81,58.84571428571429,59.03357142857143,61.99400000000001,64.54144444444445,59.92,59.04,,66.96,4.057161771094385,-0.03521361815754338,-0.02083333333333328,,-0.13664874551971315
2017-11-14,57.2,58.49571428571428,58.839285714285715,61.76266666666667,64.30744444444444,58.71,58.48,,66.92,4.046553898385752,-0.025719638903082917,-0.02188782489740072,,-0.14524805738194857
2017-11-15,57.49,58.14857142857143,58.66357142857142,61.53,64.09155555555556,58.92,58.64,66.95,64.7,4.0516110196351995,-0.024270196877121515,-0.019611186903137765,-0.14129947722180733,-0.11143740340030912
2017-11-16,58.68,58.144285714285715,58.55142857142857,61.342,63.848777777777784,58.39,58.27,67.51,64.75,4.072098953274781,0.00496660387052576,0.007036210743092442,-0.13079543771293148,-0.09374517374517374
2017-11-17,58.2,58.041428571428575,58.49142857142857,61.107,63.60466666666667,58.52,59.65,67.99,,4.063885354737392,-0.005468215994531789,-0.024308466051969752,-0.14399176349463147,
2017-11-20,58.76,58.09428571428571,58.51142857142857,60.909,63.370333333333335,57.81,59.92,,64.7,4.073461351305676,0.016433143054834728,-0.01935914552736989,,-0.09180834621329219
2017-11-21,59.71,58.26428571428572,58.587857142857146,60.642,63.147333333333336,57.2,58.71,,62.83,4.089499510558901,0.04388111888111884,0.017032873445750298,,-0.0496578067802005
2017-11-22,59.69,58.53285714285715,58.68928571428571,60.385000000000005,62.93388888888888,57.49,58.92,59.1,61.48,4.089164502180559,0.03826752478691939,0.013068567549219213,0.009983079526226672,-0.029115159401431348
2017-11-24,59.43,58.85142857142858,58.673571428571435,60.144666666666666,62.76933333333333,58.2,58.52,59.92,,4.084799149378569,0.021134020618556647,0.015550239234449701,-0.008177570093457976,
2017-11-27,59.09,59.08,58.614285714285714,59.862,62.625,58.76,57.81,,62.89,4.079061705357583,0.005616065350578717,0.022141498010724806,,-0.060422960725075484
2017-11-28,60.19,59.29571428571428,58.720000000000006,59.63666666666667,62.498555555555555,59.71,57.2,,62.02,4.0975062255596795,0.008038854463238937,0.05227272727272718,,-0.02950661077071921
2017-11-29,62.09,59.85142857142858,58.94642857142857,59.456,62.40588888888889,59.69,57.49,59.04,61.96,4.128584945376802,0.040207739989948164,0.0800139154635589,0.05165989159891606,0.002098127824402882
2017-11-30,63.32,60.502857142857145,59.29857142857143,59.300333333333334,62.33744444444445,,58.68,58.48,62.43,4.148201235012811,,0.0790729379686435,0.08276333789329691,0.014255966682684616
2017-12-01,62.57,60.91142857142857,59.587857142857146,59.39333333333333,62.25222222222222,59.43,58.2,58.64,,4.136285930010272,0.052835268382971576,0.07508591065292092,0.06701909959072305,
2017-12-04,62.59,61.325714285714284,59.92928571428572,59.483,62.19111111111112,59.09,58.76,,61.1,4.13660552093661,0.05923168048739211,0.06518039482641262,,0.024386252045826545
2017-12-05,62.2,61.721428571428575,60.28642857142857,59.586333333333336,62.12800000000001,60.19,59.71,,60.33,4.130354999745133,0.03339425153680022,0.04170155752805228,,0.030996187634676025
2017-12-06,62.19,62.16428571428572,60.62214285714286,59.66233333333333,62.067,62.09,59.69,59.92,58.58,4.1301942151157975,0.0016105653084231648,0.041883062489529235,0.037883845126835715,0.06162512803004438
2017-12-07,63.53,62.64142857142857,60.96857142857142,59.782666666666664,62.018888888888895,63.32,,58.71,58.38,4.1515122352784415,0.003316487681617196,,0.08209845000851644,0.08821514217197668
2017-12-08,63.55,62.85,61.35071428571428,59.90266666666667,61.97566666666666,62.57,59.43,58.92,,4.151826997635463,0.015662458046987324,0.06932525660440851,0.07858112695179897,
2017-12-11,64.24,62.98142857142857,61.74214285714286,60.03566666666667,61.93177777777778,62.59,59.09,,61.24,4.162626069638506,0.026362038664323236,0.08715518700287682,,0.048987589810581204
2017-12-12,63.36,63.09428571428571,62.00285714285714,60.17966666666667,61.870111111111115,62.2,60.19,,61.66,4.14883274750617,0.018649517684887405,0.05266655590629676,,0.027570548167369494
2017-12-13,63.03,63.15714285714286,62.24142857142857,60.33133333333333,61.81055555555555,62.19,62.09,57.81,61.25,4.143610803525019,0.013506994693680711,0.015139313899178575,0.090295796574987,0.029061224489795937
2017-12-14,63.13,63.29,62.505714285714284,60.481,61.75877777777778,63.53,63.32,57.2,59.8,4.145196092379535,-0.006296237997796294,-0.0030006317119393197,0.10367132867132867,0.05568561872909708
2017-12-15,63.76,63.51428571428571,62.839285714285715,60.664,61.72211111111111,63.55,62.57,57.49,,4.15512603448196,0.0033044846577498167,0.01901869905705606,0.1090624456427204,
2017-12-18,64.56,63.66142857142857,63.151428571428575,60.827666666666666,61.71455555555555,64.24,62.59,,57.54,4.1675950239616935,0.004981320049813316,0.0314746764658891,,0.1220020855057352
