timestamp,JBLU,JBLU_rolling_7_day_avg,JBLU_rolling_14_day_avg,JBLU_rolling_30_day_avg,JBLU_rolling_90_day_avg,JBLU_7_days_ago,JBLU_14_days_ago,JBLU_30_days_ago,JBLU_90_days_ago,JBLU_log_price,JBLU_pct_change_7_days,JBLU_pct_change_14_days,JBLU_pct_change_30_days,JBLU_pct_change_90_days
2017-05-24,22.37,21.54,21.517142857142858,21.552,20.636555555555557,20.96,21.63,21.75,19.61,3.107720775502038,0.06727099236641222,0.03421174294960712,0.028505747126436828,0.14074451810300875
2017-05-25,22.81,21.725714285714282,21.610000000000003,21.605666666666668,20.65288888888889,21.01,21.58,22.47,19.57,3.1271990362962967,0.08567348881484993,0.05699721964782208,0.015131286159323538,0.16555952989269282
2017-05-26,22.95,22.01,21.72,21.679666666666666,20.66911111111111,21.28,21.23,22.25,,3.133317936506554,0.07847744360902247,0.08101742816768719,0.03146067415730334,
2017-05-30,22.49,22.221428571428568,21.766428571428573,21.731999999999996,20.68166666666667,22.08,21.51,,20.5,3.1130707659712242,0.018568840579710155,0.045560204556020306,,0.09707317073170724
2017-05-31,22.42,22.384285714285713,21.822857142857146,21.786333333333335,20.692888888888888,22.37,20.96,21.62,19.89,3.109953417644014,0.002235136343316974,0.06965648854961835,0.03700277520814064,0.12719959778783313
2017-06-01,22.65,22.538571428571426,21.899285714285718,21.83466666666667,20.71077777777778,22.81,21.01,22.06,20.2,3.120159851929043,-0.00701446733888646,0.07805806758686325,0.026745240253853123,0.12128712871287126
2017-06-02,22.85,22.648571428571433,22.015000000000004,21.883333333333333,20.726666666666667,22.95,21.28,21.9,,3.128951117340214,-0.004357298474945441,0.07377819548872182,0.043378995433790084,
2017-06-05,22.74,22.701428571428572,22.120714285714286,21.923666666666666,20.737444444444442,,21.57,,19.26,3.12412548832239,,0.05424200278164108,,0.18068535825545154
2017-06-06,22.62,22.674285714285713,22.199999999999996,21.952666666666666,20.754333333333335,22.49,22.08,,19.38,3.1188344706879745,0.005780346820809363,0.024456521739130557,,0.1671826625386998
2017-06-07,23.01,22.68285714285714,22.34642857142857,21.970666666666666,20.791666666666668,22.42,22.37,21.41,19.08,3.1359289040472746,0.026315789473684202,0.028609745194456887,0.0747314339093882,0.20597484276729577
2017-06-08,22.77,22.722857142857144,22.47214285714286,21.988,20.829555555555558,22.65,22.81,21.84,20.04,3.125443880075648,0.005298013245033157,-0.001753616834721576,0.04258241758241757,0.13622754491017966
2017-06-09,22.77,22.77285714285714,22.578571428571426,22.009,20.864666666666665,22.85,22.95,21.63,,3.125443880075648,-0.0035010940919038007,-0.007843137254901949,0.05270457697642167,
2017-06-12,22.81,22.795714285714286,22.667142857142856,22.041666666666668,20.90277777777778,22.74,,,19.63,3.1271990362962967,0.003078276165347418,,,0.1619969434538971
2017-06-13,23.05,22.82428571428571,22.736428571428572,22.089333333333336,20.943666666666665,22.62,22.49,,20.09,3.1376657694426577,0.019009725906277617,0.02489995553579379,,0.14733698357391742
2017-06-14,23.36,22.912857142857145,22.807142857142857,22.13266666666667,20.986555555555555,23.01,22.42,21.26,20.02,3.151025157960026,0.015210777922642235,0.041926851025869655,0.09877704609595474,0.16683316683316682
2017-06-15,23.03,22.97142857142857,22.822857142857142,22.170333333333335,21.025777777777776,22.77,22.65,21.51,20.16,3.136797713832594,0.011418533157663661,0.01677704194260497,0.07066480706648068,0.14236111111111116
2017-06-16,22.79,22.939999999999998,22.81142857142857,22.212,21.069444444444443,22.77,22.85,20.96,,3.126321843257593,0.0008783487044356422,-0.0026258205689278892,0.08730916030534343,
2017-06-19,22.92,22.961428571428574,22.842142857142857,22.259000000000004,21.10977777777778,22.81,22.74,,19.76,3.132009891846539,0.004822446295484568,0.007915567282322044,,0.15991902834008095
2017-06-20,22.47,22.91857142857143,22.845714285714283,22.29433333333333,21.137555555555558,23.05,22.62,,19.8,3.112181086197238,-0.025162689804772313,-0.006631299734748105,,0.13484848484848475
2017-06-21,22.54,22.88,22.837857142857143,22.31766666666667,21.168000000000003,23.36,23.01,21.57,19.92,3.11529150861163,-0.03510273972602741,-0.02042590178183409,0.04496986555401015,0.13152610441767054
2017-06-22,22.33,22.777142857142856,22.800714285714285,22.341,21.195666666666664,23.03,22.77,22.08,19.94,3.1059310658520665,-0.030395136778115624,-0.0193236714975846,0.011322463768115944,0.11985957873620846
2017-06-23,22.4,22.639999999999997,22.77642857142857,22.368333333333332,21.226111111111113,22.79,22.77,22.37,,3.109060958860994,-0.017112768758227318,-0.016249451032059773,0.0013410818059900573,
2017-06-26,22.64,22.584285714285716,22.777857142857147,22.415333333333333,21.256444444444444,22.92,22.81,,20.82,3.119718253334982,-0.012216404886562003,-0.0074528715475667764,,0.08741594620557158
2017-06-27,22.71,22.572857142857142,22.756428571428568,22.463666666666665,21.288333333333334,22.47,23.05,,20.64,3.122805356117467,0.01068090787716965,-0.014750542299349235,,0.10029069767441862
2017-06-28,22.96,22.578571428571426,22.77,22.512,21.32,22.54,23.36,,20.73,3.133753571451366,0.018633540372670884,-0.017123287671232817,,0.10757356488181381
2017-06-29,22.85,22.63285714285714,22.775714285714287,22.575,21.350555555555555,22.33,23.03,22.49,20.61,3.128951117340214,0.023287057769816533,-0.007815892314372545,0.01600711427301036,0.10868510431829219
2017-06-30,22.83,22.674285714285713,22.777142857142856,22.635666666666665,21.38288888888889,22.4,22.79,22.42,,3.1280754605417043,0.01919642857142856,0.0017551557700745569,0.01828724353256006,
2017-07-03,23.02,22.772857142857145,22.775000000000002,22.693666666666665,21.42077777777778,22.64,22.92,,20.51,3.1363634032937364,0.016784452296819744,0.004363001745200604,,0.12237932715748405
2017-07-05,23.04,22.864285714285717,22.752142857142854,22.742666666666665,21.459333333333333,22.96,22.54,22.74,20.91,3.1372318358276905,0.0034843205574912146,0.022182786157941437,0.013192612137203198,0.10186513629842175
2017-07-06,22.88,22.898571428571426,22.74142857142857,22.769333333333336,21.491666666666667,22.85,22.33,22.62,21.1,3.130263166511597,0.0013129102844637891,0.024630541871921215,0.01149425287356313,0.0843601895734596
2017-07-07,23.36,22.99142857142857,22.782142857142855,22.802333333333333,21.529444444444444,22.83,22.4,23.01,,3.151025157960026,0.023215067893123137,0.0428571428571429,0.015210777922642235,
2017-07-10,23.11,23.012857142857143,22.795714285714286,22.812333333333335,21.558444444444444,23.02,22.64,,21.54,3.1402654242862895,0.00390964378801042,0.020759717314487582,,0.07288765088207987
2017-07-11,22.93,23.024285714285718,22.82857142857143,22.811666666666667,21.592222222222222,,22.71,,21.2,3.132446096869813,,0.009687362395420469,,0.08160377358490568
2017-07-12,23.29,23.09,22.882142857142856,22.83833333333333,21.626555555555555,23.04,22.96,22.81,20.73,3.1480240838962494,0.010850694444444444,0.014372822299651493,0.02104340201665938,0.12349252291365165
2017-07-13,23.75,23.194285714285716,22.983571428571427,22.882666666666662,21.674777777777777,22.88,22.85,23.05,,3.1675825304806504,0.03802447552447557,0.03938730853391678,0.030368763557483698,
2017-07-14,23.43,23.25,23.057142857142857,22.908666666666665,21.721111111111114,23.36,22.83,23.36,,3.1540172525197043,0.002996575342465766,0.026281208935611103,0.002996575342465766,
2017-07-17,23.53,23.342857142857145,23.120714285714286,22.93133333333333,21.767222222222223,23.11,23.02,,20.79,3.158276202739271,0.018173950670705395,0.022154648132059147,,0.1317941317941319
2017-07-18,23.26,23.32857142857143,23.16,22.948666666666668,21.813666666666666,22.93,,,21.2,3.1467351470905185,0.014391626689925942,,,0.09716981132075483
2017-07-19,23.33,23.359999999999996,23.18642857142857,22.972333333333335,21.85022222222222,23.29,23.04,22.92,21.39,3.1497400860333387,0.0017174753112923636,0.01258680555555552,0.017888307155322712,0.09069658719027572
2017-07-20,23.33,23.417142857142856,23.220714285714283,22.982999999999997,21.88677777777778,23.75,22.88,22.47,21.53,3.1497400860333387,-0.01768421052631586,0.019667832167832137,0.03827325322652423,0.08360427310729202
2017-07-21,23.45,23.439999999999998,23.264999999999997,23.005666666666666,21.929222222222222,23.43,23.36,22.54,,3.1548704948922883,0.0008536064874092861,0.0038527397260273914,0.04037267080745342,
2017-07-24,22.76,23.298571428571428,23.24642857142857,23.005333333333333,21.95888888888889,23.53,23.11,,22.47,3.1250046092581303,-0.03272418189545259,-0.015144958892254343,,0.012906097018246672
2017-07-25,22.77,23.20428571428571,23.22714285714286,23.004,21.989444444444448,23.26,22.93,,22.25,3.125443880075648,-0.021066208082545227,-0.006977758395115575,,0.023370786516853915
2017-07-26,22.07,22.995714285714286,23.169285714285714,22.971333333333334,22.010666666666665,23.33,23.29,22.64,22.14,3.094219220268645,-0.05400771538791248,-0.05238299699441816,-0.025176678445229694,-0.003161698283649516
2017-07-27,21.71,22.774285714285714,23.05142857142857,22.91633333333333,22.026444444444447,23.33,23.75,22.71,21.83,3.0777729838902004,-0.06943849121303033,-0.08589473684210523,-0.04403346543372963,-0.005497022446174872
2017-07-28,22.06,22.592857142857138,22.976428571428567,22.884,22.052,23.45,23.43,22.96,,3.0937660138253564,-0.059275053304904075,-0.05847204438753739,-0.0391986062717771,
2017-07-31,21.93,22.392857142857142,22.904999999999998,22.85533333333333,22.07566666666667,22.76,23.53,,22.06,3.0878555624297968,-0.036467486818980745,-0.06799830004249899,,-0.005893019038984542
2017-08-01,21.98,22.18285714285714,22.81142857142857,22.823999999999998,22.098555555555556,22.77,23.26,,21.9,3.090132948975475,-0.03469477382520857,-0.05503009458297511,,0.003652968036529765
2017-08-02,22.13,22.092857142857138,22.695714285714285,22.812666666666665,22.122888888888887,22.07,23.33,23.02,21.54,3.0969341540629585,0.002718622564567228,-0.05143591941705955,-0.03866203301476979,0.02739090064995357
2017-08-03,22.13,22.001428571428573,22.602857142857143,22.798999999999996,22.143333333333334,21.71,23.33,,21.51,3.0969341540629585,0.019345923537540218,-0.05143591941705955,,0.028823802882380168
2017-08-04,22.43,22.05285714285714,22.524285714285714,22.802333333333333,22.16122222222222,22.06,23.45,23.04,,3.110399348532117,0.016772438803263873,-0.04349680170575691,-0.02647569444444442,
2017-08-07,22.14,22.114285714285717,22.444285714285712,22.79366666666667,22.177888888888887,21.93,22.76,,21.84,3.0973859272804907,0.009575923392612899,-0.02724077328646753,,0.013736263736263769
2017-08-08,21.81,22.07857142857143,22.335714285714285,22.766,22.189888888888888,21.98,22.77,,21.63,3.0823685802135374,-0.0077343039126479395,-0.04216073781291176,,0.008321775312066562
2017-08-09,21.85,22.06714285714286,22.23,22.737333333333332,22.203666666666667,22.13,22.07,23.11,21.58,3.084200921541599,-0.012652507907817334,-0.009968282736746664,-0.05452185201211588,0.012511584800741573
2017-08-10,21.46,21.992857142857144,22.087857142857143,22.687333333333335,22.212777777777777,22.13,21.71,22.93,21.23,3.0661907372025525,-0.03027564392227737,-0.011515430677107323,-0.06410815525512424,0.010833725859632616
2017-08-11,21.32,21.877142857142854,21.984999999999996,22.63633333333333,22.221777777777778,22.43,22.06,23.29,,3.0596455992976437,-0.049487293802942464,-0.033544877606527586,-0.08458565908115066,
2017-08-14,21.67,21.81142857142857,21.90642857142857,22.59766666666667,22.233999999999998,22.14,21.93,,21.51,3.075928815548268,-0.02122854561878947,-0.011855905152758688,,0.00743840074384008
2017-08-15,21.82,21.724285714285717,21.888571428571428,22.557666666666666,22.24411111111111,21.81,21.98,,20.96,3.0828269804049246,0.00045850527281070903,-0.0072793448589627,,0.04103053435114501
2017-08-16,21.81,21.677142857142858,21.895714285714288,22.516666666666666,22.252000000000002,21.85,22.13,23.53,21.01,3.0823685802135374,-0.0018306636155607642,-0.014460009037505661,-0.07309817254568646,0.038077106139933224
2017-08-17,20.49,21.488571428571426,21.78357142857143,22.437,22.243555555555556,21.46,22.13,23.26,21.28,3.0199369622508083,-0.0452003727865798,-0.07410754631721647,-0.1190885640584696,-0.037124060150376066
2017-08-18,20.28,21.264285714285712,21.665714285714284,22.334333333333333,22.229555555555557,21.32,22.43,23.33,,3.0096351787229825,-0.04878048780487801,-0.09585376727596961,-0.13073296185169297,
2017-08-21,20.2,21.084285714285716,21.53857142857143,22.237333333333332,22.218444444444444,21.67,22.14,,22.08,3.005682604407159,-0.06783571758191058,-0.08762420957542914,,-0.08514492753623185
2017-08-22,20.3,20.93857142857143,21.407857142857143,22.14966666666667,22.21366666666667,21.82,21.81,,22.37,3.0106208860477417,-0.06966086159486708,-0.06923429619440614,,-0.09253464461332142
2017-08-23,19.64,20.648571428571426,21.23,22.028000000000002,22.199444444444445,21.81,21.85,22.76,22.81,2.97756830292632,-0.09949564419990822,-0.10114416475972543,-0.13708260105448158,-0.13897413415168777
2017-08-24,19.34,20.294285714285714,21.009285714285713,21.881000000000004,22.183333333333334,20.49,21.46,22.77,22.95,2.9621754900251482,-0.05612493899463146,-0.09878844361602987,-0.15063680281071584,-0.15729847494553376
2017-08-25,19.85,20.014285714285712,20.845714285714287,21.761666666666667,22.168333333333333,20.28,21.32,22.07,,2.9882040071331994,-0.021203155818540417,-0.06894934333958719,-0.10058903488898953,
2017-08-28,19.59,19.885714285714283,20.687142857142856,21.630333333333333,22.148333333333333,20.2,21.67,,22.49,2.9750192319564492,-0.03019801980198017,-0.09598523304107068,,-0.1289461983103601
2017-08-29,19.71,19.804285714285715,20.534285714285716,21.512,22.128111111111114,20.3,21.82,,22.42,2.9811261211646287,-0.02906403940886699,-0.09670027497708522,,-0.12087421944692242
2017-08-30,19.72,19.735714285714288,20.41,21.391666666666666,22.105555555555554,19.64,21.81,21.93,22.65,2.9816333491744893,0.0040733197556007275,-0.0958276020174232,-0.10077519379844965,-0.12935982339955848
2017-08-31,19.81,19.665714285714284,20.302142857142858,21.274333333333335,22.076,19.34,20.49,21.98,22.85,2.9861868607104594,0.024301964839710387,-0.0331869204489995,-0.0987261146496816,-0.13304157549234147
2017-09-01,19.82,19.69142857142857,20.169999999999998,21.153333333333332,22.049,19.85,20.28,22.13,,2.986691528901842,-0.0015113350125945156,-0.022682445759368876,-0.10438319023949384,
2017-09-05,19.16,19.665714285714284,19.98,21.033333333333335,22.015888888888888,19.71,20.3,,23.01,2.9528247725427144,-0.02790461694571287,-0.05615763546798032,,-0.16731855714906568
2017-09-06,18.85,19.52285714285714,19.768571428571427,20.90266666666667,21.982777777777777,19.72,19.64,22.14,22.77,2.93651291389402,-0.0441176470588234,-0.040224032586558,-0.1485998193315266,-0.17215634606938948
2017-09-07,18.25,19.33142857142857,19.608571428571427,20.775333333333332,21.945333333333334,19.81,19.34,21.81,22.77,2.9041650800285006,-0.0787481070166582,-0.056359875904860385,-0.16322787712058684,-0.19850680720245936
2017-09-08,18.7,19.187142857142856,19.495714285714286,20.675,21.908,19.82,19.85,21.85,,2.928523523860541,-0.05650857719475282,-0.05793450881612101,-0.14416475972540055,
2017-09-11,19.38,19.138571428571428,19.437142857142856,20.585666666666665,21.88,,19.59,,23.05,2.96424160646262,,-0.01071975497702914,,-0.15921908893709336
2017-09-12,19.78,19.134285714285713,19.400000000000002,20.514000000000003,21.860444444444443,19.16,19.71,,23.36,2.984671326194566,0.03235908141962427,0.003551496702181648,,-0.15325342465753417
2017-09-13,19.35,19.06714285714286,19.379285714285714,20.426333333333336,21.836444444444446,18.85,19.72,21.67,23.03,2.962692419475791,0.02652519893899204,-0.01876267748478689,-0.10706045223811722,-0.15979157620495005
2017-09-14,19.37,19.09714285714286,19.381428571428575,20.334333333333337,21.813777777777776,18.25,19.81,21.82,22.79,2.9637254774189046,0.061369863013698685,-0.022211004543159905,-0.11228230980751601,-0.15006581834137772
2017-09-15,19.38,19.172857142857143,19.347857142857144,20.24266666666667,21.786444444444445,18.7,19.82,21.81,,2.96424160646262,0.03636363636363635,-0.02219979818365294,-0.11141678129298486,
2017-09-18,19.16,19.302857142857142,19.31714285714286,20.133666666666667,21.759,19.38,,,22.47,2.9528247725427144,-0.011351909184726464,,,-0.1473075211392968
2017-09-19,19.04,19.351428571428574,19.26928571428571,20.03033333333333,21.73077777777778,19.78,19.16,,22.54,2.9465420293632194,-0.037411526794742266,-0.006263048016701514,,-0.15527950310559008
2017-09-20,19.25,19.332857142857144,19.235714285714288,19.945,21.70877777777778,19.35,18.85,20.2,22.33,2.9575110607337933,-0.005167958656330822,0.021220159151193557,-0.047029702970296995,-0.13793103448275856
2017-09-21,18.9,19.207142857142856,19.170714285714286,19.846666666666668,21.682555555555556,19.37,18.25,20.3,22.4,2.9391619220655967,-0.02426432627774922,0.03561643835616431,-0.0689655172413794,-0.15625
2017-09-22,18.62,19.102857142857143,19.085,19.752,21.650444444444442,19.38,18.7,19.64,,2.924236271848921,-0.039215686274509706,-0.0042780748663100695,-0.051934826883910365,
2017-09-25,18.87,19.03142857142857,19.064285714285717,19.670333333333335,21.627222222222223,19.16,19.38,,22.71,2.9375733593804587,-0.015135699373695154,-0.02631578947368411,,-0.16908850726552177
2017-09-26,18.7,18.934285714285718,19.053571428571427,19.57133333333333,21.601555555555557,19.04,19.78,,22.96,2.928523523860541,-0.01785714285714285,-0.054600606673407576,,-0.1855400696864112
2017-09-27,18.55,18.84714285714286,19.075,19.462333333333333,21.57122222222222,19.25,19.35,19.59,22.85,2.920469789053444,-0.03636363636363633,-0.04134366925064603,-0.053088310362429766,-0.18818380743982496
2017-09-28,18.51,18.771428571428572,19.06142857142857,19.35233333333333,21.537222222222223,18.9,19.37,19.71,22.83,2.9183111265854063,-0.02063492063492048,-0.04439855446566853,-0.06088280060882797,-0.18922470433639935
2017-09-29,18.53,18.66857142857143,19.000714285714285,19.287,21.497777777777777,18.62,19.38,19.72,,2.9193910402972683,-0.004833512352309337,-0.04385964912280691,-0.06034482758620679,
2017-10-02,18.51,18.61285714285714,18.91,19.228,21.45488888888889,18.87,19.16,,,2.9183111265854063,-0.019077901430842575,-0.033924843423799506,,
2017-10-03,19.82,18.784285714285716,18.94357142857143,19.21533333333333,21.421666666666667,18.7,19.04,,23.04,2.986691528901842,0.0598930481283423,0.04096638655462191,,-0.1397569444444444
2017-10-04,19.33,18.85,18.940714285714286,19.183,21.381444444444444,18.55,19.25,,22.88,2.9616582932202395,0.0420485175202155,0.004155844155844067,,-0.15515734265734268
2017-10-05,19.29,18.934285714285714,18.934285714285714,19.171333333333333,21.345888888888886,18.51,18.9,19.16,23.36,2.9595868269176377,0.042139384116693546,0.020634920634920666,0.006784968684759865,-0.17422945205479454
2017-10-06,19.64,19.09,18.96857142857143,19.18133333333333,21.315,18.53,18.62,18.85,,2.97756830292632,0.059902860226659436,0.05477980665950588,0.04190981432360738,
2017-10-09,19.49,19.23,19.000714285714285,19.16933333333333,21.27988888888889,18.51,18.87,,22.93,2.9699015135194693,0.052944354403025216,0.03285638579756213,,-0.15002180549498478
2017-10-10,20.23,19.472857142857144,19.070714285714285,19.19066666666667,21.25077777777778,19.82,18.7,,23.29,3.007166651179654,0.020686175580222003,0.08181818181818189,,-0.13138686131386856
2017-10-11,20.53,19.76142857142857,19.187142857142856,19.218,21.226222222222223,19.33,18.55,19.38,23.75,3.0218872310308424,0.06207966890843264,0.10673854447439354,0.05933952528379784,-0.135578947368421
2017-10-12,20.34,19.835714285714285,19.310000000000002,19.238666666666667,21.200888888888887,19.29,18.51,19.78,23.43,3.012589390620414,0.054432348367029586,0.09886547811993507,0.028311425682507517,-0.13188220230473752
2017-10-13,20.37,19.984285714285715,19.41714285714286,19.257333333333335,21.171555555555557,19.64,18.53,19.35,,3.0140632302387145,0.037169042769857455,0.09929843497031839,0.052713178294573615,
2017-10-16,20.24,20.12,19.527142857142856,19.271333333333335,21.143444444444444,19.49,18.51,,23.26,3.0076608444192647,0.03848127244740893,0.09346299297676913,,-0.12983662940670693
2017-10-17,20.18,20.197142857142858,19.643571428571427,19.305333333333333,21.114666666666665,20.23,19.82,,23.33,3.004692014925463,-0.0024715768660405688,0.018163471241170504,,-0.13501928846978134
2017-10-18,20.07,20.28,19.755,19.346,21.08422222222222,20.53,19.33,19.16,23.33,2.9992261628082466,-0.02240623477837315,0.038282462493533474,0.047494780793319424,-0.13973424774967846
2017-10-19,20.34,20.295714285714286,19.884285714285713,19.415666666666667,21.054111111111112,20.34,19.29,19.04,23.45,3.012589390620414,0.0,0.054432348367029586,0.06827731092436978,-0.1326226012793177
2017-10-20,20.35,20.27,20.015714285714285,19.470666666666666,21.020666666666667,20.37,19.64,19.25,,3.013080911888604,-0.000981836033382404,0.03615071283095727,0.05714285714285722,
2017-10-23,19.88,20.204285714285714,20.02,19.487333333333336,20.985666666666667,20.24,19.49,,22.77,2.989714201228428,-0.017786561264822108,0.020010261672652675,,-0.12692138779095302
2017-10-24,20.62,20.240000000000002,20.112142857142857,19.51533333333333,20.961555555555556,20.18,20.23,,22.07,3.026261478588814,0.02180376610505457,0.01927829955511619,,-0.06570004531037604
2017-10-25,19.72,20.165714285714284,20.142857142857142,19.527666666666665,20.926,20.07,20.53,18.87,21.71,2.9816333491744893,-0.017438963627304505,-0.03945445689235276,0.04504504504504493,-0.09166282818977439
2017-10-26,19.59,20.08142857142857,20.139285714285712,19.535,20.894,20.34,20.34,18.7,22.06,2.9750192319564492,-0.03687315634218289,-0.03687315634218289,0.04759358288770057,-0.11196736174070712
2017-10-27,19.38,19.982857142857142,20.131428571428568,19.535,20.858888888888888,20.35,20.37,18.55,,2.96424160646262,-0.047665847665847784,-0.04860088365243014,0.044743935309972956,
2017-10-30,18.94,19.782857142857146,20.03928571428571,19.527666666666665,20.82122222222222,19.88,20.24,,21.98,2.9412760877579323,-0.047283702213279565,-0.06422924901185757,,-0.13830755232029113
2017-10-31,19.15,19.611428571428572,19.940714285714286,19.531333333333336,20.78511111111111,20.62,20.18,,22.13,2.952302715626655,-0.07129000969932116,-0.05104063429137766,,-0.13465883416177138
2017-11-01,18.95,19.478571428571428,19.84142857142857,19.521333333333335,20.74411111111111,19.72,20.07,18.51,22.13,2.9418039315284354,-0.03904665314401621,-0.05580468360737424,0.023770934629929644,-0.14369633981021238
2017-11-02,18.92,19.235714285714288,19.73785714285714,19.522000000000002,20.702,19.59,20.34,19.82,22.43,2.9402195636237325,-0.03420112302194988,-0.06981317600786618,-0.045408678102926266,-0.1564868479714667
2017-11-03,19.19,19.16,19.662857142857145,19.541,20.660111111111114,19.38,20.35,19.33,,2.9543893100196086,-0.009803921568627335,-0.057002457002457006,-0.00724262803931697,
2017-11-06,19.32,19.12142857142857,19.601428571428574,19.556,20.62088888888889,18.94,19.88,,21.81,2.961140828784372,0.020063357972544826,-0.02816901408450698,,-0.11416781292984862
2017-11-07,18.92,19.055714285714284,19.51928571428571,19.563333333333333,20.577444444444446,19.15,20.62,,21.85,2.9402195636237325,-0.012010443864229602,-0.08244422890397668,,-0.1340961098398169
2017-11-08,18.8,19.035714285714285,19.409285714285716,19.57166666666667,20.530555555555555,18.95,19.72,19.49,21.46,2.9338568698359038,-0.007915567282321826,-0.04665314401622709,-0.0354027706516161,-0.1239515377446412
2017-11-09,18.83,18.990000000000002,19.300714285714285,19.582333333333334,20.483777777777778,18.92,19.59,20.23,21.32,2.935451342669061,-0.004756871035940983,-0.038795303726391096,-0.06920415224913505,-0.11679174484052542
2017-11-10,18.99,18.995714285714286,19.237142857142857,19.597666666666665,20.440555555555555,19.19,19.38,20.53,,2.9439125248241944,-0.010422094841063202,-0.020123839009287957,-0.07501217730151011,
2017-11-13,18.95,19.0,19.11785714285714,19.612333333333332,20.391555555555556,19.32,18.94,,21.82,2.9418039315284354,-0.01915113871635616,0.0005279831045405496,,-0.13153070577451884
2017-11-14,19.63,19.062857142857144,19.111428571428572,19.606,20.352888888888888,18.92,19.15,,21.81,2.9770590082883697,0.03752642706131064,0.025065274151436057,,-0.09995414947271893
2017-11-15,20.15,19.18142857142857,19.15142857142857,19.633333333333333,20.322,18.8,18.95,20.24,20.49,3.0032042883926917,0.07180851063829775,0.06332453825857516,-0.004446640316205527,-0.01659346022449975
2017-11-16,20.26,19.37285714285714,19.214285714285715,19.665666666666667,20.288333333333334,18.83,18.92,20.18,20.28,3.0086484988205373,0.0759426447158791,0.07082452431289639,0.003964321110010003,-0.0009861932938855806
2017-11-17,19.99,19.542857142857144,19.289285714285715,19.677333333333333,20.246555555555556,18.99,19.19,20.07,,2.995232148512309,0.05265929436545551,0.041688379364252064,-0.003986048829098248,
2017-11-20,19.78,19.678571428571427,19.334285714285716,19.687,20.206,18.95,19.32,,20.3,2.984671326194566,0.04379947229551461,0.023809523809523853,,-0.02561576354679801
2017-11-21,19.98,19.819999999999997,19.407857142857143,19.67866666666667,20.166555555555554,19.63,18.92,,19.64,2.9947317732204075,0.017829852266938433,0.05602536997885828,,0.017311608961303456
2017-11-22,19.9,19.955714285714286,19.477857142857143,19.657666666666668,20.129222222222225,20.15,18.8,19.88,19.34,2.990719731730447,-0.01240694789081886,0.058510638297872224,0.0010060362173038016,0.02895553257497408
2017-11-24,19.84,19.985714285714288,19.524285714285714,19.641000000000002,20.090444444444447,19.99,18.99,19.72,,2.987700101856727,-0.007503751875937898,0.044760400210637256,0.006085192697768814,
2017-11-27,19.68,19.91857142857143,19.55,19.618,20.04988888888889,19.78,18.95,,19.71,2.9796028916241073,-0.005055611729019283,0.03852242744063327,,-0.0015220700152207577
2017-11-28,20.12,19.898571428571426,19.635714285714283,19.613999999999997,20.012888888888888,19.98,19.63,,19.72,3.0017143452315387,0.007007007007007036,0.024961793173713807,,0.02028397565922932
2017-11-29,20.96,20.037142857142857,19.789999999999996,19.64,19.99288888888889,19.9,20.15,18.94,19.81,3.0426158594528414,0.053266331658291574,0.04019851116625322,0.10665258711721222,0.05805148914689562
2017-11-30,21.47,20.27857142857143,19.978571428571428,19.686666666666667,19.978444444444445,,20.26,19.15,19.82,3.0666566118906897,,0.05972359328726541,0.12114882506527418,0.08324924318869821
2017-12-01,21.31,20.46857142857143,20.14428571428571,19.718999999999998,19.97,19.84,19.99,18.95,,3.0591764461105257,0.07409274193548382,0.06603301650825415,0.12453825857519786,
2017-12-04,21.97,20.764285714285712,20.359999999999996,19.773000000000003,19.97288888888889,19.68,19.78,,19.16,3.089677886396519,0.11636178861788614,0.11071789686552061,,0.14665970772442583
2017-12-05,21.66,21.024285714285714,20.505,19.83233333333333,19.968444444444444,20.12,19.98,,18.85,3.0754672415728446,0.07654075546719677,0.08408408408408406,,0.1490716180371352
2017-12-06,21.62,21.30142857142857,20.610000000000003,19.865666666666666,19.965,20.96,19.9,19.32,18.25,3.073618812211062,0.031488549618320615,0.08643216080402023,0.11904761904761908,0.18465753424657538
2017-12-07,21.87,21.55142857142857,20.725,19.937333333333335,19.96377777777778,21.47,,18.92,18.7,3.0851158346886765,0.018630647414997772,,0.15591966173361518,0.1695187165775402
2017-12-08,22.08,21.711428571428574,20.874285714285715,20.020333333333333,19.96322222222222,21.31,19.84,18.8,,3.0946722214088944,0.03613327076489909,0.11290322580645154,0.17446808510638284,
2017-12-11,22.19,21.814285714285717,21.04642857142857,20.113999999999997,19.96388888888889,21.97,19.68,,19.78,3.0996417369445024,0.010013654984069295,0.12754065040650414,,0.121840242669363
2017-12-12,21.59,21.854285714285716,21.161428571428576,20.202333333333335,19.954555555555558,21.66,20.12,,19.35,3.072230244526716,-0.003231763619575267,0.0730616302186878,,0.1157622739018087
2017-12-13,21.49,21.785714285714285,21.275,20.28033333333333,19.947333333333333,21.62,20.96,18.95,19.37,3.067587710654419,-0.006012950971322967,0.025286259541984615,0.13403693931398414,0.10944759938048515
2017-12-14,21.18,21.717142857142857,21.370714285714286,20.354666666666667,19.940333333333335,21.87,21.47,19.63,19.38,3.0530573401732606,-0.031550068587105684,-0.013507219375873273,0.07896077432501278,0.09287925696594432
2017-12-15,21.29,21.669999999999998,21.485714285714288,20.433666666666667,19.93411111111111,22.08,21.31,20.15,,3.058237478905388,-0.03577898550724634,-0.0009385265133739828,0.05657568238213403,
